"","master.timestamps","file.avg"
"1",1554754680,NA
"2",1554834960,8.3
"3",1554925860,NA
"4",1555017240,8.7
"5",1555079580,NA
"6",1555166400,9.1
"7",1555276740,NA
"8",1555349700,NA
"9",1555432500,7.3
"10",1555523460,NA
"11",1555592100,NA
"12",1555689540,NA
"13",1555784280,11.4
"14",1555855800,NA
"15",1555965120,NA
"16",1556033700,10.3
"17",1556148060,NA
"18",1556213100,8.7
"19",1556313240,NA
"20",1556386020,7.3
"21",1556477340,NA
"22",1556566140,NA
"23",1556644440,6.9
"24",1556732100,NA
"25",1556818740,7.3
"26",1556897640,NA
"27",1557004440,10
"28",1557080700,NA
"29",1557156300,NA
"30",1557260460,11.5
"31",1557336120,NA
"32",1557427860,8.7
"33",1557516780,NA
"34",1557585480,7.8
"35",1557689640,NA
"36",1557758520,NA
"37",1557862800,7.6
"38",1557954840,NA
"39",1558024800,7.7
"40",1558115340,NA
"41",1558190460,9
"42",1558289880,NA
"43",1558383960,NA
"44",1558456200,8.3
"45",1558553940,NA
"46",1558632300,9.1
"47",1558730940,NA
"48",1558815420,7.6
"49",1558894440,NA
"50",1558986660,NA
"51",1559067480,7.5
"52",1559139720,NA
"53",1559247360,7.1
"54",1559313420,NA
"55",1559418540,7.5
"56",1559500320,NA
"57",1559593680,NA
"58",1559665320,7.8
"59",1559742600,7.8
"60",1559827620,NA
"61",1560025920,9.7
"62",1560105000,NA
"63",1560183600,NA
"64",1560285360,8.5
"65",1560374400,NA
"66",1560435900,8.7
"67",1560536160,NA
"68",1560611460,9.4
"69",1560698820,NA
"70",1560788880,NA
"71",1560869400,9
"72",1560948600,9
"73",1561064520,8.2
"74",1561146780,NA
"75",1561227600,9.6
"76",1561293900,9.6
"77",1561401120,NA
"78",1561468440,NA
"79",1561555920,10.7
"80",1561651980,10
"81",1561735380,NA
"82",1561843080,9.3
"83",1561901640,9.3
"84",1561987380,NA
"85",1562081040,9.4
"86",1562171340,NA
"87",1562262060,9.6
"88",1562332680,9.6
"89",1562444160,8.6
"90",1562512800,NA
"91",1562592060,NA
"92",1562703300,7
"93",1562792760,NA
"94",1562879280,9.5
"95",1562962080,NA
"96",1563035580,11.9
"97",1563138240,NA
"98",1563203520,NA
"99",1563281640,NA
"100",1563369660,9.7
"101",1563455160,NA
"102",1563564360,NA
"103",1563632580,9.4
"104",1563713760,9.4
"105",1563829980,NA
"106",1563885840,NA
"107",1563984480,NA
"108",1564085460,6.6
"109",1564154880,NA
"110",1564255980,7.8
"111",1564318560,7.8
"112",1564405860,NA
"113",1564511640,6.7
"114",1564577040,6.7
"115",1564672740,7.4
"116",1564773720,NA
"117",1564859580,8
"118",1564951200,NA
"119",1565022720,NA
"120",1565103240,7.7
"121",1565198460,NA
"122",1565328120,8
"123",1565331720,8
"124",1565421360,NA
"125",1565545680,NA
"126",1565638260,NA
"127",1565706480,8.2
"128",1565794680,NA
"129",1565875920,NA
"130",1565967180,NA
"131",1566076740,9.2
"132",1566145920,NA
"133",1566231840,NA
"134",1566315300,8.9
"135",1566408780,NA
"136",1566506040,8.7
"137",1566568080,8.7
"138",1566660000,10.2
"139",1566736860,10.2
"140",1566852840,NA
"141",1566912240,NA
"142",1566998820,8.5
"143",1567096320,9.3
"144",1567169220,9.3
"145",1567255200,NA
"146",1567354440,NA
"147",1567453020,NA
"148",1567520940,9.4
