"","Timestamp","Value"
"304",2018-12-12 10:25:00,23600
"305",2018-12-13 06:36:00,24800
"306",2018-12-14 14:06:00,38700
"307",2018-12-15 08:33:00,21900
"308",2018-12-16 14:22:00,12700
"309",2018-12-17 06:43:00,21000
"310",2018-12-18 10:07:00,9090
"311",2018-12-19 10:03:00,6970
"312",2018-12-20 15:09:00,11500
"313",2018-12-21 14:09:00,5910
"314",2018-12-22 13:07:00,3130
"315",2018-12-23 08:14:00,8360
"316",2018-12-24 11:02:00,4710
"317",2018-12-25 11:05:00,3270
"318",2018-12-26 13:12:00,5370
"319",2018-12-27 15:05:00,5040
"320",2018-12-28 10:12:00,6170
"321",2018-12-29 13:09:00,7120
"322",2018-12-30 14:04:00,4650
"323",2018-12-31 07:24:00,5460
"324",2019-01-01 13:25:00,4950
"325",2019-01-02 07:17:00,5810
"326",2019-01-03 09:23:00,7710
"327",2019-01-04 14:10:00,13500
"328",2019-01-05 14:14:00,12900
"329",2019-01-06 09:21:00,11100
"330",2019-01-07 11:30:00,12800
"331",2019-01-08 12:39:00,13300
"332",2019-01-09 08:37:00,15000
"333",2019-01-10 07:20:00,17200
"334",2019-01-11 12:24:00,29900
"335",2019-01-12 11:21:00,10400
"336",2019-01-13 06:40:00,12200
"337",2019-01-14 06:44:00,15200
"338",2019-01-15 10:17:00,7270
"339",2019-01-16 09:37:00,8130
"340",2019-01-17 08:28:00,12400
"341",2019-01-18 12:19:00,11500
"342",2019-01-19 09:34:00,8570
"343",2019-01-20 09:12:00,12200
"344",2019-01-21 06:40:00,19400
"345",2019-01-22 09:29:00,72700
"346",2019-01-23 14:15:00,92100
"347",2019-01-24 06:36:00,173000
"348",2019-01-25 09:27:00,57900
"349",2019-01-26 06:45:00,54800
"350",2019-01-27 15:06:00,26000
"351",2019-01-28 11:06:00,14100
"352",2019-01-29 14:05:00,7120
"353",2019-01-30 10:12:00,10900
"354",2019-01-31 07:10:00,12500
"355",2019-02-01 11:53:00,5200
"356",2019-02-02 14:12:00,4730
"357",2019-02-03 10:03:00,2950
"358",2019-02-04 15:08:00,4880
"359",2019-02-05 15:04:00,6770
"360",2019-02-06 09:23:00,6770
"361",2019-02-07 07:21:00,9600
"362",2019-02-08 12:34:00,9590
"363",2019-02-09 12:30:00,15200
"364",2019-02-10 10:09:00,11400
"365",2019-02-11 13:18:00,14700
"366",2019-02-12 15:31:00,7230
"367",2019-02-13 11:07:00,15600
"368",2019-02-14 07:29:00,8390
"369",2019-02-15 07:53:00,9850
"370",2019-02-16 13:30:00,10800
"371",2019-02-17 08:20:00,6020
"372",2019-02-18 12:14:00,8860
"373",2019-02-19 13:32:00,6270
"374",2019-02-20 07:33:00,7800
"375",2019-02-21 13:24:00,7710
"376",2019-02-22 12:04:00,6050
"377",2019-02-23 10:03:00,8160
"378",2019-02-24 10:34:00,8330
"379",2019-02-25 09:23:00,9840
"380",2019-02-26 08:28:00,9050
"381",2019-02-27 04:12:00,9100
"382",2019-02-28 10:14:00,5910
"383",2019-03-01 13:25:00,10800
"384",2019-03-02 10:26:00,8160
"385",2019-03-03 06:50:00,12200
"386",2019-03-04 11:12:00,7800
"387",2019-03-05 08:52:00,9320
"388",2019-03-06 13:08:00,9080
"389",2019-03-07 07:19:00,10500
"390",2019-03-08 07:09:00,7980
"391",2019-03-09 15:04:00,14400
"392",2019-03-10 09:48:00,8840
"393",2019-03-11 10:47:00,6440
"394",2019-03-12 10:20:00,4800
"395",2019-03-13 08:32:00,4950
"396",2019-03-14 06:45:00,7380
"397",2019-03-15 08:18:00,7760
"398",2019-03-16 13:09:00,7330
"399",2019-03-17 07:30:00,6270
"400",2019-03-18 14:17:00,7330
"401",2019-03-19 07:14:00,7710
"402",2019-03-20 12:10:00,10200
"403",2019-03-21 07:29:00,8620
"404",2019-03-22 12:08:00,12400
"405",2019-03-23 13:14:00,9880
"406",2019-03-24 06:47:00,10200
"407",2019-03-25 12:36:00,6130
"408",2019-03-27 15:10:00,8670
"409",2019-03-28 08:18:00,7980
"410",2019-03-29 10:21:00,9330
"411",2019-03-30 12:05:00,7710
"412",2019-03-31 09:40:00,5730
"413",2019-04-01 08:13:00,6020
"414",2019-04-02 08:41:00,8820
"415",2019-04-03 07:13:00,7760
"416",2019-04-04 06:32:00,6890
"417",2019-04-04 10:15:00,6840
"418",2019-04-05 13:17:00,4350
"419",2019-04-06 12:04:00,5560
"420",2019-04-07 15:05:00,4950
"421",2019-04-08 14:08:00,4480
"422",2019-04-09 12:22:00,5040
"423",2019-04-10 13:24:00,5120
"424",2019-04-11 15:05:00,6830
"425",2019-04-12 08:23:00,7150
"426",2019-04-13 08:31:00,4870
"427",2019-04-14 15:08:00,7440
"428",2019-04-15 11:25:00,3640
"429",2019-04-16 10:17:00,5940
"430",2019-04-17 11:36:00,26500
"431",2019-04-18 06:43:00,6130
"432",2019-04-19 09:50:00,6050
"433",2019-04-20 12:06:00,3450
"434",2019-04-21 08:18:00,4800
"435",2019-04-22 14:21:00,13300
"436",2019-04-23 09:24:00,7800
"437",2019-04-24 17:11:00,17800
"438",2019-04-25 11:13:00,10700
"439",2019-04-26 15:03:00,24900
"440",2019-04-27 11:11:00,9060
"441",2019-04-28 12:34:00,8390
"442",2019-04-29 13:19:00,18500
"443",2019-04-30 11:04:00,8840
"444",2019-05-01 11:22:00,11900
"445",2019-05-02 11:26:00,10800
