"System.Time","Prediction.Time","CT","HRT","Dose"
"2020-06-03 15:05:15","2020-06-03 15:05:09",44.2957741659863,39.2569456130482,2.7024329767931
"2020-06-03 15:06:15","2020-06-03 15:06:09",42.6356208337933,39.1931718532826,2.70421530672025
"2020-06-03 15:07:16","2020-06-03 15:07:09",44.045038257706,39.2223145772805,2.70356215234377
"2020-06-03 15:08:15","2020-06-03 15:08:09",44.0860103273621,39.2241095222995,2.69337594012556
"2020-06-03 15:09:15","2020-06-03 15:09:09",43.9925150604585,38.8814307865361,2.66884404545199
"2020-06-03 15:10:15","2020-06-03 15:10:09",42.2396000916741,39.393158778613,2.7093684141986
"2020-06-03 15:11:14","2020-06-03 15:11:09",43.9035635683913,38.8457899930275,2.68402232776762
"2020-06-03 15:12:14","2020-06-03 15:12:09",43.926514364413,39.2341836535702,2.70044918284688
"2020-06-03 15:13:14","2020-06-03 15:13:09",43.9337276069655,39.2219920862624,2.69102343607059
"2020-06-03 15:14:14","2020-06-03 15:14:09",43.6420148959304,39.0492648589588,2.7363413562782
"2020-06-03 15:15:15","2020-06-03 15:15:09",43.5921706325968,38.8457899930275,2.73399656315288
"2020-06-03 15:16:15","2020-06-03 15:16:09",43.6402399838851,38.881379081619,2.72886367171533
"2020-06-03 15:17:15","2020-06-03 15:17:09",43.7119890284083,39.1895144399008,2.74305704996664
"2020-06-03 15:18:16","2020-06-03 15:18:09",43.6943653350722,39.3518184716308,2.78007213573599
"2020-06-03 15:19:15","2020-06-03 15:19:09",44.1011870086249,39.5687006881221,2.76112913240324
"2020-06-03 15:20:15","2020-06-03 15:20:09",42.9709135519164,39.5606965891433,2.87613254780757
"2020-06-03 15:21:15","2020-06-03 15:21:09",43.5686352988748,39.6370844433098,2.92445380902041
"2020-06-03 15:22:17","2020-06-03 15:22:09",43.6391679370096,39.7458526860668,2.93282239382763
"2020-06-03 15:23:15","2020-06-03 15:23:09",43.6950350685507,40.3196397644455,2.97698548774492
"2020-06-03 15:24:15","2020-06-03 15:24:09",43.728618770999,40.1711998304061,2.96555780961303
"2020-06-03 15:25:15","2020-06-03 15:25:09",43.689864158125,39.8546554542118,2.92858767684543
"2020-06-03 15:26:15","2020-06-03 15:26:09",43.6213785852159,40.4322760174116,3.0105272830216
"2020-06-03 15:27:14","2020-06-03 15:27:09",43.4330201858592,40.557391995131,3.09872308472032
"2020-06-03 15:28:15","2020-06-03 15:28:09",43.3993796862254,40.350768711545,3.08288362578911
"2020-06-03 15:29:15","2020-06-03 15:29:09",43.388441494927,40.3542755787614,3.08726884176568
"2020-06-03 15:30:15","2020-06-03 15:30:09",43.3665840447252,40.3907052101557,3.07780663510796
"2020-06-03 15:31:15","2020-06-03 15:31:09",43.3378399357873,40.5337838164268,3.10261041948822
"2020-06-03 15:32:15","2020-06-03 15:32:09",43.3639382425029,40.5356880824004,3.11858527975004
"2020-06-03 15:33:14","2020-06-03 15:33:09",43.3240997500065,40.176537640812,3.08937922492874
"2020-06-03 15:34:15","2020-06-03 15:34:09",43.2469975707543,40.4288455650092,3.14240589585722
"2020-06-03 15:35:14","2020-06-03 15:35:09",43.2992131165806,40.9868742070906,3.18764733221514
"2020-06-03 15:36:15","2020-06-03 15:36:09",43.1078184343516,41.2530022664338,3.16495715214673
"2020-06-03 15:37:15","2020-06-03 15:37:09",43.2492386930303,41.1741828076761,3.19099881167808
"2020-06-03 15:38:15","2020-06-03 15:38:09",43.388886406213,40.5037411768587,3.1024972975306
"2020-06-03 15:39:14","2020-06-03 15:39:09",43.537091562004,40.3940296057536,3.02540998107462
"2020-06-03 15:40:15","2020-06-03 15:40:09",42.7035999651321,40.3949677307657,3.02802247732194
"2020-06-03 15:41:14","2020-06-03 15:41:09",43.4809475441838,40.1443261158928,2.98224865795245
"2020-06-03 15:42:15","2020-06-03 15:42:09",43.3826055841217,40.2827289283926,3.00599337686152
"2020-06-03 15:43:13","2020-06-03 15:43:09",43.415689944648,40.1075679003286,2.99608835784134
"2020-06-03 15:44:15","2020-06-03 15:44:09",43.512228594072,39.7788885606628,2.94176781185428
"2020-06-03 15:45:14","2020-06-03 15:45:09",43.5943549576874,38.6160974227458,2.76437959837452
"2020-06-03 15:46:15","2020-06-03 15:46:09",43.3936976011308,38.8457899930275,2.74726157948242
"2020-06-03 15:47:15","2020-06-03 15:47:09",43.1137016761448,37.2746819193692,2.64600566602834
"2020-06-03 15:48:15","2020-06-03 15:48:09",43.1307384652312,37.2603211744127,2.62644362923873
"2020-06-03 15:49:15","2020-06-03 15:49:09",41.2216620015937,37.3077667517843,2.64813150779649
"2020-06-03 15:50:15","2020-06-03 15:50:09",42.0722353519905,36.9844503194416,2.6600619016066
"2020-06-03 15:51:15","2020-06-03 15:51:09",42.250384457262,36.5215272227529,2.78105036584853
"2020-06-03 15:52:14","2020-06-03 15:52:09",42.1201319451729,36.7506754548698,2.81317813063053
"2020-06-03 15:53:16","2020-06-03 15:53:09",42.0488798760224,36.209761978465,2.76999593100299
"2020-06-03 15:54:15","2020-06-03 15:54:09",41.9335886892014,35.5210485640357,2.71957124484695
"2020-06-03 15:55:14","2020-06-03 15:55:09",42.1303199403135,36.5040431893126,2.77377427017611
"2020-06-03 15:56:14","2020-06-03 15:56:09",41.9211075076981,35.7750013869256,2.76026415094244
"2020-06-03 15:57:15","2020-06-03 15:57:09",40.61701099801,35.1482636542844,3.03400925535469
"2020-06-03 15:58:14","2020-06-03 15:58:09",40.5719708299459,34.9157483432736,3.0146558300354
"2020-06-03 15:59:15","2020-06-03 15:59:09",40.6281243139636,34.9941304772374,3.02171308299407
"2020-06-03 16:00:15","2020-06-03 16:00:09",40.5928792938408,35.1855070421623,3.03894679556594
"2020-06-03 16:01:15","2020-06-03 16:01:09",40.5482958698097,34.9418638082175,3.01700709991378
"2020-06-03 16:02:15","2020-06-03 16:02:09",38.6257206084296,35.0218149782139,3.01155608724578
"2020-06-03 16:03:15","2020-06-03 16:03:09",39.4283003371187,34.9689963755234,3.35793901247197
"2020-06-03 16:04:14","2020-06-03 16:04:09",39.2511499156914,34.9414915459524,3.40494761121184
"2020-06-03 16:05:15","2020-06-03 16:05:09",39.2299338003754,34.7284837450022,3.37818555820035
"2020-06-03 16:06:16","2020-06-03 16:06:10",37.3405186291021,34.8037731727276,3.36502589407801
"2020-06-03 16:07:14","2020-06-03 16:07:09",39.2393384676666,34.8871365007612,3.39450416636271
"2020-06-03 16:08:15","2020-06-03 16:08:09",39.3657832017809,34.9412293153821,3.39999257426811
"2020-06-03 16:09:16","2020-06-03 16:09:09",39.1388879120945,34.9157483432736,3.5029419621499
"2020-06-03 16:10:15","2020-06-03 16:10:09",39.8689376349604,34.6271714185717,3.50858800053831
"2020-06-03 16:11:13","2020-06-03 16:11:09",38.9030139340078,34.4932975374511,3.49444450799186
"2020-06-03 16:12:14","2020-06-03 16:12:09",38.8800536717885,34.5636553299546,3.5018773680288
"2020-06-03 16:13:14","2020-06-03 16:13:09",38.8127442739281,34.1958828270702,3.46303168293002
"2020-06-03 16:14:14","2020-06-03 16:14:09",38.8199338509867,34.4058061576609,3.49446804284849
"2020-06-03 16:15:14","2020-06-03 16:15:09",39.181076388139,34.3791054278118,3.49050303635965
"2020-06-03 16:16:14","2020-06-03 16:16:09",39.0147718625837,34.2768444653218,3.46421168311692
"2020-06-03 16:17:14","2020-06-03 16:17:09",38.8645267412153,33.993530393399,3.43582709258271
"2020-06-03 16:18:14","2020-06-03 16:18:09",38.8642687873314,34.1207282333277,3.44891886557122
"2020-06-03 16:19:14","2020-06-03 16:19:09",38.8827515380975,34.0149347289461,3.43670873666451
"2020-06-03 16:20:14","2020-06-03 16:20:09",38.9796002054921,34.4759085160446,3.47357636697248
"2020-06-03 16:21:14","2020-06-03 16:21:09",39.2932460963095,34.2697782372638,3.34873864073037
"2020-06-03 16:22:14","2020-06-03 16:22:09",40.4283331144852,34.5636553299546,3.32156864435155
"2020-06-03 16:23:14","2020-06-03 16:23:09",39.4576171510099,34.4058061576609,3.30433228245345
"2020-06-03 16:24:15","2020-06-03 16:24:09",41.2270601007611,34.3545802077637,3.31660695002922
"2020-06-03 16:25:15","2020-06-03 16:25:09",39.4473534262887,34.19447519339,3.28702620002561
"2020-06-03 16:26:14","2020-06-03 16:26:09",39.4904293583559,34.2229690881751,3.27158625828331
"2020-06-03 16:27:14","2020-06-03 16:27:09",39.8937296064106,34.5085690374525,3.1791265247866
"2020-06-03 16:28:15","2020-06-03 16:28:09",40.0731116839163,34.4872307388546,3.10399500608806
"2020-06-03 16:29:15","2020-06-03 16:29:09",40.1160266906247,34.4571864846897,3.08711888333394
"2020-06-03 16:30:14","2020-06-03 16:30:09",40.0695760591219,34.3275352972754,3.08333994202339
"2020-06-03 16:31:14","2020-06-03 16:31:09",40.137136311218,34.6641218233059,3.11381464688496
"2020-06-03 16:32:14","2020-06-03 16:32:09",37.9137323905376,34.4306832476195,3.09267890957922
"2020-06-03 16:33:15","2020-06-03 16:33:09",40.2797848090321,34.4304061660003,3.01499721959149
"2020-06-03 16:34:14","2020-06-03 16:34:09",40.6659772715185,34.4306727254495,2.88104051526801
"2020-06-03 16:35:15","2020-06-03 16:35:09",40.6469312819967,34.4058061576609,2.89251751508009
"2020-06-03 16:36:14","2020-06-03 16:36:09",40.6155910683737,34.6436812191808,2.92069102880023
"2020-06-03 16:37:14","2020-06-03 16:37:09",41.5110034301361,34.6165312613602,2.90983837667464
"2020-06-03 16:38:15","2020-06-03 16:38:09",40.6105077202757,34.6426263504173,2.9220296618954
"2020-06-03 16:39:14","2020-06-03 16:39:09",40.5992855430499,34.6436812191808,2.90428671280894
"2020-06-03 16:40:14","2020-06-03 16:40:09",38.7822891497784,34.5414552269382,2.83756587560816
"2020-06-03 16:41:16","2020-06-03 16:41:09",42.5303306847107,34.5146695208038,2.84608284813989
"2020-06-03 16:42:14","2020-06-03 16:42:09",40.7682879349142,34.726151073687,2.87146772925295
"2020-06-03 16:43:14","2020-06-03 16:43:09",41.0166099628127,34.699051144466,2.8549698137216
"2020-06-03 16:44:15","2020-06-03 16:44:09",40.8239420770098,34.6436812191808,2.84086591990296
"2020-06-03 16:45:14","2020-06-03 16:45:09",40.5804288774796,34.7259958877283,2.89667309332626
"2020-06-03 16:46:14","2020-06-03 16:46:09",38.1954061990439,34.968699511626,3.03774882129627
"2020-06-03 16:47:13","2020-06-03 16:47:09",40.2315734647803,34.8322476248933,3.01888844759034
"2020-06-03 16:48:14","2020-06-03 16:48:09",40.3293734850312,34.7513340802975,2.998952903544
"2020-06-03 16:49:14","2020-06-03 16:49:09",40.3690936500579,34.7262600045115,2.99686020332911
"2020-06-03 16:50:14","2020-06-03 16:50:09",40.3986968164258,34.990429787121,3.02063645832687
"2020-06-03 16:51:15","2020-06-03 16:51:09",40.3977478301188,34.8540725285905,3.0043645574799
"2020-06-03 16:52:14","2020-06-03 16:52:09",39.9500653147316,34.7778627947682,3.14727658257149
"2020-06-03 16:53:15","2020-06-03 16:53:09",39.9681268197056,34.8037731727276,3.14972166821948
"2020-06-03 16:54:15","2020-06-03 16:54:09",40.0016513584191,34.9411028099973,3.16268235748677
"2020-06-03 16:55:15","2020-06-03 16:55:09",40.0552513356408,35.0752428296078,3.1753441246047
"2020-06-03 16:56:14","2020-06-03 16:56:09",40.0369673750238,35.0765818396642,3.17547052711472
"2020-06-03 16:57:15","2020-06-03 16:57:09",39.9769303834508,34.8319839059185,3.16990639788516
"2020-06-03 16:58:14","2020-06-03 16:58:09",38.5039237773248,34.8318331752789,3.27371382097045
"2020-06-03 16:59:15","2020-06-03 16:59:09",39.5945078341488,34.8322476248933,3.27375443888518
"2020-06-03 17:00:15","2020-06-03 17:00:09",40.5167544994882,35.1062478036416,3.31682632405781
"2020-06-03 17:01:15","2020-06-03 17:01:09",39.5669872312475,35.1855070421623,3.32408012553661
"2020-06-03 17:02:15","2020-06-03 17:02:09",39.5272126355848,35.1318857632932,3.32426436946999
"2020-06-03 17:03:15","2020-06-03 17:03:09",40.5698149034481,35.0218149782139,3.30473858921058
"2020-06-03 17:04:15","2020-06-03 17:04:09",39.5978423022447,34.9941304772374,3.33767720518037
"2020-06-03 17:05:15","2020-06-03 17:05:09",39.6543673345173,35.4052572438112,3.37138401642639
"2020-06-03 17:06:15","2020-06-03 17:06:09",41.459017439601,35.3541595549194,3.35358064279725
"2020-06-03 17:07:15","2020-06-03 17:07:09",41.4355081379223,35.3000118779401,3.35295178123639
"2020-06-03 17:08:15","2020-06-03 17:08:09",40.4921873502305,35.3801652981613,3.362897288987
"2020-06-03 17:09:15","2020-06-03 17:09:09",39.7234989754109,35.3541595549194,3.36645441298788
"2020-06-03 17:10:15","2020-06-03 17:10:09",41.7269510623264,35.0784289968218,3.25620154737831
"2020-06-03 17:11:14","2020-06-03 17:11:09",39.9565969910586,35.0784289968218,3.24664836222965
"2020-06-03 17:12:15","2020-06-03 17:12:09",40.0095816654379,35.1855070421623,3.24918580040459
"2020-06-03 17:13:15","2020-06-03 17:13:09",39.8600086440973,34.70388025211,3.20803126161971
"2020-06-03 17:14:15","2020-06-03 17:14:09",38.7874387612595,34.8619281311114,3.21814632331154
"2020-06-03 17:15:15","2020-06-03 17:15:09",39.8525824120994,34.8067063368957,3.22384589604255
"2020-06-03 17:16:15","2020-06-03 17:16:09",40.2111122787209,34.8052110055156,3.10853456333334
"2020-06-03 17:17:14","2020-06-03 17:17:09",39.2162172800885,34.728808585377,3.06394375920479
"2020-06-03 17:18:15","2020-06-03 17:18:08",42.3442654717167,34.6183824649514,3.05015425442527
"2020-06-03 17:19:15","2020-06-03 17:19:09",40.6199833840487,34.6166021849754,3.04691353712692
"2020-06-03 17:20:17","2020-06-03 17:20:10",40.6576091528618,34.3791054278118,3.02482913173594
"2020-06-03 17:21:15","2020-06-03 17:21:09",40.6128979351635,34.4058061576609,3.03254534465783
"2020-06-03 17:22:15","2020-06-03 17:22:09",42.5030396371007,34.4587200794391,3.00062563313961
"2020-06-03 17:23:15","2020-06-03 17:23:09",40.8358316211646,34.4058061576609,2.97704466809348
"2020-06-03 17:24:15","2020-06-03 17:24:09",40.7468611967021,34.3791054278118,2.9749971367393
"2020-06-03 17:25:15","2020-06-03 17:25:09",38.6277653071059,34.4571864846897,2.98669748704719
"2020-06-03 17:26:15","2020-06-03 17:26:09",39.7146504472272,34.4582633660076,3.00187334037117
"2020-06-03 17:27:16","2020-06-03 17:27:09",40.7414725637323,34.6989634834987,3.00739750790968
"2020-06-03 17:28:15","2020-06-03 17:28:09",40.5293137771215,34.7262600045115,3.05785729808127
"2020-06-03 17:29:16","2020-06-03 17:29:10",40.4765965228237,34.7262600045115,3.08276500860674
"2020-06-03 17:30:15","2020-06-03 17:30:09",41.2277629659311,34.7773329606324,3.08821730735821
"2020-06-03 17:31:17","2020-06-03 17:31:10",40.4909236128542,34.8871365007612,3.10514522917954
"2020-06-03 17:32:15","2020-06-03 17:32:09",40.4736596350259,35.0469233979206,3.11520742196345
"2020-06-03 17:33:15","2020-06-03 17:33:09",40.5512635227496,35.0187030634743,3.10337001679632
"2020-06-03 17:34:15","2020-06-03 17:34:09",40.3171620901589,35.1855070421623,3.1890729476981
"2020-06-03 17:35:17","2020-06-03 17:35:10",40.1725730218418,35.1851572479004,3.23364886256003
"2020-06-03 17:36:15","2020-06-03 17:36:09",40.167617467411,35.1283336109241,3.23019326511935
"2020-06-03 17:37:15","2020-06-03 17:37:09",40.1421912607233,35.4084768748825,3.25466838511503
"2020-06-03 17:38:14","2020-06-03 17:38:09",38.0786311857529,35.3801652981613,3.26322362665514
"2020-06-03 17:39:15","2020-06-03 17:39:09",40.137448695738,35.5169596346977,3.27602221982144
"2020-06-03 17:40:15","2020-06-03 17:40:09",40.2219037439569,35.4663761737368,3.25282301578238
"2020-06-03 17:41:15","2020-06-03 17:41:09",40.0290441676531,35.4345641835562,3.30790216359717
"2020-06-03 17:42:15","2020-06-03 17:42:09",39.986557506385,35.4081166326964,3.29997987035982
"2020-06-03 17:43:15","2020-06-03 17:43:09",40.0269308390444,35.408450877773,3.29910894451862
"2020-06-03 17:44:15","2020-06-03 17:44:09",37.9705201097929,35.5770371296567,3.32345195164725
"2020-06-03 17:45:14","2020-06-03 17:45:09",40.0239631861045,35.5210485640357,3.32158527977015
"2020-06-03 17:46:15","2020-06-03 17:46:09",39.9632895927445,35.3801652981613,3.32451469394178
"2020-06-03 17:47:15","2020-06-03 17:47:09",39.9220595692045,35.4084768748825,3.34021097250259
"2020-06-03 17:48:15","2020-06-03 17:48:09",40.0013011091088,35.3801652981613,3.31076796597131
"2020-06-03 17:49:14","2020-06-03 17:49:09",40.0170244632817,35.4345641835562,3.33000204589238
"2020-06-03 17:50:14","2020-06-03 17:50:09",39.9602296443782,35.4908117453622,3.36548613720157
"2020-06-03 17:51:15","2020-06-03 17:51:09",39.9547297835869,35.4661116090564,3.36558475656231
"2020-06-03 17:52:15","2020-06-03 17:52:09",39.9269393940547,35.6028643196117,3.39467291650962
"2020-06-03 17:53:15","2020-06-03 17:53:09",39.8738647907985,35.660318811473,3.41878196319664
"2020-06-03 17:54:15","2020-06-03 17:54:09",39.8410218183104,35.6056700112975,3.41344651804925
"2020-06-03 17:55:15","2020-06-03 17:55:09",39.8864359011787,35.4919669932438,3.40364909101999
"2020-06-03 17:56:15","2020-06-03 17:56:09",39.894879749416,35.6314005089917,3.42345755803213
"2020-06-03 17:57:15","2020-06-03 17:57:09",41.6430048222272,35.6320550736738,3.41894481612033
"2020-06-03 17:58:16","2020-06-03 17:58:09",39.863383343533,35.5770371296567,3.42265156650737
"2020-06-03 17:59:13","2020-06-03 17:59:09",39.9174353316889,35.6311371853009,3.43292708623344
"2020-06-03 18:00:14","2020-06-03 18:00:09",39.8944821691178,35.6056700112975,3.44012122528516
"2020-06-03 18:01:14","2020-06-03 18:01:09",41.7003510471394,35.6320550736738,3.42240713560373
"2020-06-03 18:02:15","2020-06-03 18:02:09",40.2405048221927,35.6907080630599,3.35612442165388
"2020-06-03 18:03:15","2020-06-03 18:03:09",40.2183491867673,35.6642342385608,3.32325430620329
"2020-06-03 18:04:15","2020-06-03 18:04:09",41.9463372907861,35.7483997313644,3.33808371473365
"2020-06-03 18:05:14","2020-06-03 18:05:09",40.2255245645295,35.6320550736738,3.33340775522619
"2020-06-03 18:06:14","2020-06-03 18:06:09",40.2378164220813,35.7185490074822,3.34348320574885
"2020-06-03 18:07:14","2020-06-03 18:07:09",41.2401826171501,35.7476726288084,3.34521427711906
"2020-06-03 18:08:14","2020-06-03 18:08:09",41.2017640542901,35.7195282139743,3.33656159759507
"2020-06-03 18:09:15","2020-06-03 18:09:09",41.2323446055576,35.6907080630599,3.32324952941012
"2020-06-03 18:10:14","2020-06-03 18:10:09",40.3605598729436,35.4957996615341,3.30148490845522
"2020-06-03 18:11:14","2020-06-03 18:11:09",41.3579681470323,35.5210485640357,3.29863727854307
"2020-06-03 18:12:14","2020-06-03 18:12:09",40.7920788559707,35.5226784236176,3.17493000318007
"2020-06-03 18:13:17","2020-06-03 18:13:10",40.9530657450379,35.5519109775051,3.15237261395042
"2020-06-03 18:14:15","2020-06-03 18:14:09",40.8340117446807,35.6057714302979,3.18356379894578
"2020-06-03 18:15:15","2020-06-03 18:15:09",40.5969450256994,35.6060005642864,3.20010619921339
"2020-06-03 18:16:15","2020-06-03 18:16:09",40.8042902508431,35.5507351901225,3.19805496495445
"2020-06-03 18:17:15","2020-06-03 18:17:09",40.7060855506458,35.492554460917,3.2211579188947
"2020-06-03 18:18:14","2020-06-03 18:18:09",40.6493853937181,35.492554460917,3.24106187814471
"2020-06-03 18:19:15","2020-06-03 18:19:09",40.6713943030811,35.4663761737368,3.23374583371847
"2020-06-03 18:20:15","2020-06-03 18:20:09",38.7885818046167,35.5755034142681,3.23946736865023
"2020-06-03 18:21:15","2020-06-03 18:21:09",40.9646594705185,35.492554460917,3.14993752570142
"2020-06-03 18:22:15","2020-06-03 18:22:09",40.9273792179169,35.3552941827198,3.14851054042556
"2020-06-03 18:23:15","2020-06-03 18:23:09",40.6910484957971,35.27278141814,3.12867212753618
"2020-06-03 18:24:14","2020-06-03 18:24:09",40.6885257541433,35.492554460917,3.15811827128999
"2020-06-03 18:25:15","2020-06-03 18:25:09",41.2415930805888,35.3801652981613,3.20728143026356
"2020-06-03 18:26:15","2020-06-03 18:26:09",39.304394910504,35.4084768748825,3.24702362883126
"2020-06-03 18:27:15","2020-06-03 18:27:09",40.3017676863518,35.4663761737368,3.27209780348106
"2020-06-03 18:28:15","2020-06-03 18:28:09",40.3036751251632,35.5766508756488,3.28127792723098
"2020-06-03 18:29:16","2020-06-03 18:29:09",40.2499686532188,35.380513242746,3.26557233125773
"2020-06-03 18:30:15","2020-06-03 18:30:09",40.176636387151,35.4084768748825,3.28152551307138
"2020-06-03 18:31:15","2020-06-03 18:31:09",40.3711123166909,35.4663761737368,3.27159899136427
"2020-06-03 18:32:15","2020-06-03 18:32:09",39.3223854189962,35.5765758758637,3.30367613320492
"2020-06-03 18:33:15","2020-06-03 18:33:09",40.2493486172776,35.4922484468185,3.34181869622112
"2020-06-03 18:34:15","2020-06-03 18:34:09",40.3288102462755,35.4089076898014,3.3438429491005
"2020-06-03 18:35:15","2020-06-03 18:35:09",42.0819547703511,35.2707511797038,3.32268165337206
"2020-06-03 18:36:15","2020-06-03 18:36:09",38.2985948522647,35.4345641835562,3.34392559558947
"2020-06-03 18:37:15","2020-06-03 18:37:09",40.5189269918318,35.4580697776776,3.33602877929158
"2020-06-03 18:38:15","2020-06-03 18:38:09",40.5905813743793,35.7572826671077,3.36142681500983
"2020-06-03 18:39:15","2020-06-03 18:39:09",40.6025608474111,35.4084768748825,3.31138231003221
"2020-06-03 18:40:15","2020-06-03 18:40:09",40.9018299506607,35.4663761737368,3.2285777389846
"2020-06-03 18:41:15","2020-06-03 18:41:09",41.1127060675,35.6642342385608,3.1892947338906
"2020-06-03 18:42:16","2020-06-03 18:42:10",41.1225225143858,35.5204131097195,3.18017895621225
"2020-06-03 18:43:15","2020-06-03 18:43:09",41.1233247746303,35.4919013885709,3.17785693445859
"2020-06-03 18:44:16","2020-06-03 18:44:09",41.0299052373074,35.5507351901225,3.19550282223725
"2020-06-03 18:45:15","2020-06-03 18:45:09",41.0506693416892,35.6048173637779,3.19818822222872
"2020-06-03 18:46:15","2020-06-03 18:46:09",42.6440197175921,35.4084768748825,3.17657870119079
"2020-06-03 18:47:15","2020-06-03 18:47:09",41.0199515305568,35.4345641835562,3.18118474875115
"2020-06-03 18:48:15","2020-06-03 18:48:09",41.0013149540801,35.3813608122057,3.17426814751856
"2020-06-03 18:49:15","2020-06-03 18:49:09",40.6405013672935,35.0819198283994,3.25038235172179
"2020-06-03 18:50:15","2020-06-03 18:50:09",41.285539902833,35.2726635030262,3.31066233197128
"2020-06-03 18:51:15","2020-06-03 18:51:09",41.0995788180123,34.968699511626,3.35713643564476
"2020-06-03 18:52:15","2020-06-03 18:52:09",40.3135815009259,35.0784289968218,3.37954377394682
"2020-06-03 18:53:14","2020-06-03 18:53:09",40.4620682760947,34.9411028099973,3.32035807963223
"2020-06-03 18:54:14","2020-06-03 18:54:09",40.452931028885,34.920438793534,3.31393223408979
"2020-06-03 18:55:15","2020-06-03 18:55:09",41.2447760895236,34.7815649338764,3.31414353670934
"2020-06-03 18:56:14","2020-06-03 18:56:09",40.3336119749956,34.8322476248933,3.33227058841221
"2020-06-03 18:57:15","2020-06-03 18:57:09",40.1836626723014,34.5388605228815,3.34442610808701
"2020-06-03 18:58:14","2020-06-03 18:58:09",41.0590445599941,34.5636553299546,3.35864094416131
"2020-06-03 18:59:15","2020-06-03 18:59:09",40.1649101349044,34.5423748008864,3.35339118747461
"2020-06-03 19:00:15","2020-06-03 19:00:09",40.1780373843922,34.6166021849754,3.36665091031085
"2020-06-03 19:01:15","2020-06-03 19:01:09",40.1617436918154,34.5943007070317,3.36039051916584
"2020-06-03 19:02:15","2020-06-03 19:02:09",40.1450950168296,34.6436812191808,3.36576352472605
"2020-06-03 19:03:14","2020-06-03 19:03:09",40.0148780029814,34.8572821339889,3.4288931070568
"2020-06-03 19:04:15","2020-06-03 19:04:09",39.9679090971613,34.8572445481363,3.42263882818315
"2020-06-03 19:05:15","2020-06-03 19:05:09",38.927547951574,34.8574099984422,3.43257641801803
"2020-06-03 19:06:15","2020-06-03 19:06:09",39.9003370123182,34.8871365007612,3.42029039014308
"2020-06-03 19:07:15","2020-06-03 19:07:09",39.7966277182308,34.7513340802975,3.42734924015392
"2020-06-03 19:08:15","2020-06-03 19:08:09",38.7206547373645,34.9930268316243,3.46104470559276
"2020-06-03 19:09:15","2020-06-03 19:09:09",39.9992256452904,35.1313977008572,3.42064136697271
"2020-06-03 19:10:16","2020-06-03 19:10:09",39.9623122078448,34.9941304772374,3.40651009692215
"2020-06-03 19:11:15","2020-06-03 19:11:09",40.0656546867762,35.1855070421623,3.39526288625071
"2020-06-03 19:12:14","2020-06-03 19:12:09",40.0265687569871,35.1828330434362,3.39834232637729
"2020-06-03 19:13:14","2020-06-03 19:13:09",39.8864240684317,35.1843602377232,3.39546849306197
"2020-06-03 19:14:14","2020-06-03 19:14:09",38.9944077050495,35.4663761737368,3.42024626380784
"2020-06-03 19:15:14","2020-06-03 19:15:09",39.9950676180054,35.3541595549194,3.37342947890753
"2020-06-03 19:16:16","2020-06-03 19:16:09",40.1630074291918,35.3541595549194,3.3251321967001
