"","master.timestamps","file.avg.24"
"1",1561383720,882.519514911965
"2",1561383960,882.56272031864
"3",1561384140,882.624884837502
"4",1561384440,882.788268177382
"5",1561395420,909.316160745759
"6",1561395720,910.208998261245
"7",1561395960,910.923186298194
"8",1561396320,911.977797207615
"9",1561402920,932.266281044148
"10",1561403100,932.612274771404
"11",1561403400,933.243440212857
"12",1561403700,933.747131755688
"13",1561470960,971.254787485598
"14",1561471440,971.103899170582
"15",1561471800,971.010742688829
"16",1561472280,970.993936060637
"17",1561482240,967.524519031174
"18",1561482600,967.300253565475
"19",1561482960,967.059801096511
"20",1561483380,966.617096247483
"21",1561489740,955.954671413274
"22",1561490340,954.916073242584
"23",1561490700,954.337782725452
"24",1561491180,953.505765308847
"25",1561643040,951.935074522964
"26",1561643460,952.090465672709
"27",1561643820,952.127469373002
"28",1561644300,952.091207587465
"29",1561655340,943.631614478109
"30",1561655640,943.393634804088
"31",1561656000,943.088431748518
"32",1561656360,942.780867360815
"33",1561663320,939.065113642518
"34",1561663680,938.78077711568
"35",1561663920,938.61246265261
"36",1561664280,938.343328656793
"37",1561728960,923.462002245064
"38",1561729620,923.627305870705
"39",1561730160,923.510564296434
"40",1561730700,923.607283049776
"41",1561742280,927.279478009562
"42",1561743120,927.666776756441
"43",1561743600,927.859138744464
"44",1561744260,927.994442747925
"45",1561749780,931.442223991549
"46",1561750500,932.053271496712
"47",1561750980,932.466334318855
"48",1561751520,932.880158522023
"49",1561988760,948.711418574075
"50",1561988940,948.640123097534
"51",1561989180,949.071904404884
"52",1561989420,949.459830720478
"53",1562001240,988.81427002852
"54",1562001600,989.953997262589
"55",1562001960,991.002178415913
"56",1562002320,991.986366726584
"57",1562008200,995.618877367147
"58",1562008560,995.229294222734
"59",1562008980,994.707871293747
"60",1562009460,994.020752710192
"61",1562074560,998.16647871343
"62",1562075100,998.41038159731
"63",1562075460,998.417362598914
"64",1562075820,998.501734511675
"65",1562087460,983.500764932844
"66",1562087940,982.389551772117
"67",1562088300,981.635058681286
"68",1562088720,980.812194167805
"69",1562094180,970.643754428835
"70",1562094600,969.847868089765
"71",1562094960,969.129369537128
"72",1562095320,968.482011735246
"73",1562593020,744.686278745818
"74",1562593440,744.669850389652
"75",1562593800,744.969224024526
"76",1562594160,745.183922030874
"77",1562605560,772.130911440036
"78",1562606040,773.229274773724
"79",1562606400,774.060889577198
"80",1562606820,775.104351916694
"81",1562613000,781.702459296015
"82",1562613480,781.859525457395
"83",1562613780,781.974323635402
"84",1562614200,782.253775371326
"85",1562765820,768.270397191348
"86",1562766120,768.78580876859
"87",1562766360,768.394721870515
"88",1562766660,767.791482554226
"89",1562778780,761.960858302001
"90",1562779020,761.746827607555
"91",1562779260,761.563536294305
"92",1562779500,761.424115771584
"93",1562785320,758.283490500802
"94",1562785620,758.040014360285
"95",1562785860,757.837576836848
"96",1562786220,757.568739129001
"97",1562852220,744.502038539999
"98",1562852640,744.709901955465
"99",1562852940,744.851727136324
"100",1562853240,744.968208694842
"101",1562864520,752.942105738825
"102",1562864940,753.243523780962
"103",1562865240,753.502158795608
"104",1562865540,753.782103802297
"105",1562871540,757.409296226013
"106",1562872080,757.847979859002
"107",1562872380,758.184467010475
"108",1562872740,758.546730099138
"109",1562938260,757.569194813045
"110",1562938620,757.567787914576
"111",1562938860,757.705882919616
"112",1562939160,757.400690645413
"113",1562950920,752.719352076394
"114",1562951280,752.772752981689
"115",1562951580,752.678742966934
"116",1562951940,752.48829965926
"117",1562958240,753.660152375881
"118",1562958600,753.831938567551
"119",1562958900,753.870149587517
"120",1562959140,753.88810778218
"121",1563111420,786.425170762261
"122",1563112200,786.692714680603
"123",1563112500,786.794919513578
"124",1563112800,786.879547920595
"125",1563123960,779.023593797962
"126",1563124380,778.662047503525
"127",1563124680,778.405368445233
"128",1563125040,778.120347493881
"129",1563131160,774.302890635336
"130",1563131580,774.155841554553
"131",1563131820,774.12821446417
"132",1563132240,774.122055618979
"133",1563198180,767.595155287041
"134",1563198600,767.769451518221
"135",1563198960,768.120134727479
"136",1563199200,768.396143069126
"137",1563210540,794.040424287451
"138",1563210960,794.742362200416
"139",1563211320,795.274520604606
"140",1563211800,795.891246193993
"141",1563217560,794.792652436218
"142",1563217980,794.363438291605
"143",1563218340,793.881494534959
"144",1563219780,792.350146142954
"145",1563456840,687.411436064335
"146",1563457200,687.458925875088
"147",1563457500,687.46571654354
"148",1563457800,687.479954101118
"149",1563469860,691.540153038235
"150",1563470160,691.52040116442
"151",1563470520,691.362790894821
"152",1563470880,691.099797292859
"153",1563476820,686.98340210378
"154",1563477120,687.106860060784
"155",1563477360,687.213378587262
"156",1563477720,687.279772855044
"157",1563629460,739.736344943654
"158",1563630060,739.464585212707
"159",1563630360,739.18015371817
"160",1563630720,738.713990236567
"161",1563642660,710.271394235706
"162",1563643080,708.995062628883
"163",1563643380,708.009853085444
"164",1563643740,706.698121080731
"165",1563649680,693.866167358062
"166",1563650520,693.141377472197
"167",1563650880,692.963052833928
"168",1563651240,692.83183838853
"169",1563802380,702.81141751348
"170",1563802800,703.172398994824
"171",1563803160,703.335914367368
"172",1563803640,703.782829735171
"173",1563814920,740.784253154215
"174",1563815280,741.813328884581
"175",1563815580,742.653047532796
"176",1563816000,743.811091754514
"177",1563822300,753.45002185204
"178",1563822660,753.20518499459
"179",1563822960,752.974388932725
"180",1563823380,752.755586518414
"181",1563888720,737.178376402009
"182",1563889080,737.133128949233
"183",1563889320,737.19046944185
"184",1563889620,737.124274581245
"185",1563901140,732.701509659427
