"","Timestamp","Value"
"1",2019-04-08 14:54:00,7980
"2",2019-04-09 12:15:00,2820
"3",2019-04-10 13:30:00,6090
"4",2019-04-11 15:00:00,7230
"5",2019-04-12 08:19:00,4890
"6",2019-04-13 08:27:00,3050
"7",2019-04-14 15:04:00,9870
"8",2019-04-15 11:44:00,5680
"9",2019-04-16 10:10:00,4800
"10",2019-04-17 11:27:00,6370
"11",2019-04-18 06:38:00,4220
"12",2019-04-19 09:37:00,4650
"13",2019-04-20 12:02:00,4410
"14",2019-04-21 08:13:00,5120
"15",2019-04-22 14:15:00,9080
"16",2019-04-23 09:20:00,9900
"17",2019-04-24 17:06:00,6970
"18",2019-04-25 11:08:00,4950
"19",2019-04-26 14:58:00,7330
"20",2019-04-27 11:07:00,6020
"21",2019-04-28 12:27:00,6170
"22",2019-04-29 13:12:00,8880
"23",2019-04-30 11:00:00,8360
"24",2019-05-01 11:15:00,7940
"25",2019-05-02 11:19:00,7120
"26",2019-05-03 09:09:00,6630
"27",2019-05-04 14:51:00,6050
"28",2019-05-05 12:08:00,3550
"29",2019-05-06 09:10:00,4480
"30",2019-05-07 14:07:00,9330
"31",2019-05-08 11:02:00,5380
"32",2019-05-09 12:31:00,8160
"33",2019-05-10 13:15:00,8130
"34",2019-05-11 08:22:00,5630
"35",2019-05-12 13:14:00,4480
"36",2019-05-13 08:24:00,7940
"37",2019-05-14 13:17:00,8160
"38",2019-05-15 15:00:00,7540
"39",2019-05-16 10:16:00,10500
"40",2019-05-17 11:27:00,10760
"41",2019-05-18 08:21:00,15500
"42",2019-05-19 12:02:00,7330
"43",2019-05-20 14:08:00,17900
"44",2019-05-21 10:07:00,10400
"45",2019-05-22 13:19:00,2700
"46",2019-05-23 11:10:00,26000
"47",2019-05-24 14:37:00,27600
"48",2019-05-25 14:00:00,14000
"49",2019-05-26 12:00:00,4410
"50",2019-05-27 13:30:00,3990
"51",2019-05-28 12:04:00,6270
"52",2019-05-29 08:03:00,14100
"53",2019-05-30 14:00:00,17900
"54",2019-05-31 08:30:00,14000
"55",2019-06-01 13:34:00,8230
"56",2019-06-02 12:15:00,3930
"57",2019-06-03 14:11:00,5730
"58",2019-06-04 10:12:00,9880
"59",2019-06-05 07:30:00,10400
"60",2019-06-06 07:09:00,7120
"61",2019-06-07 06:25:00,10100
"62",2019-06-08 14:08:00,10700
"63",2019-06-09 12:10:00,6020
"64",2019-06-10 10:04:00,7380
"65",2019-06-11 14:12:00,12000
"66",2019-06-12 15:00:00,14000
"67",2019-06-13 08:09:00,30800
"68",2019-06-14 12:01:00,9060
"69",2019-06-15 08:58:00,19700
"70",2019-06-16 09:13:00,12800
"71",2019-06-17 10:06:00,12700
"72",2019-06-18 08:33:00,38700
"73",2019-06-19 06:30:00,61300
"74",2019-06-20 14:43:00,27600
"75",2019-06-21 13:32:00,77000
"76",2019-06-22 12:00:00,30800
"77",2019-06-23 06:30:00,77000
"78",2019-06-24 12:25:00,46100
"79",2019-06-25 07:07:00,105000
"80",2019-06-26 07:15:00,26100
"81",2019-06-27 10:08:00,32600
"82",2019-06-28 09:14:00,54800
"83",2019-06-29 15:01:00,48800
"84",2019-06-30 07:18:00,32600
"85",2019-07-01 07:10:00,46100
"86",2019-07-02 09:15:00,21400
"87",2019-07-03 10:13:00,27600
"88",2019-07-04 11:17:00,14000
"89",2019-07-05 07:02:00,18600
"90",2019-07-06 14:01:00,11800
"91",2019-07-07 09:32:00,15800
"92",2019-07-08 07:14:00,34500
"93",2019-07-09 14:00:00,18500
"94",2019-07-10 15:00:00,30800
"95",2019-07-11 15:00:00,22800
"96",2019-07-12 14:00:00,15200
"97",2019-07-13 10:15:00,16600
"98",2019-07-14 15:00:00,13000
"99",2019-07-15 09:01:00,29100
"100",2019-07-16 06:39:00,46100
"101",2019-07-17 07:04:00,15500
"102",2019-07-18 07:00:00,14000
"103",2019-07-19 13:09:00,5460
"104",2019-07-20 08:16:00,11400
"105",2019-07-21 06:34:00,13700
"106",2019-07-22 15:06:00,17800
"107",2019-07-23 06:38:00,43500
"108",2019-07-24 10:00:00,24900
"109",2019-07-25 14:05:00,23800
"110",2019-07-26 09:12:00,26000
"111",2019-07-27 13:13:00,27600
"112",2019-07-28 06:35:00,30800
"113",2019-07-29 07:07:00,26100
"114",2019-07-30 12:28:00,22500
"115",2019-07-31 06:38:00,54800
"116",2019-08-01 09:11:00,34500
"117",2019-08-02 13:03:00,20100
"118",2019-08-03 12:53:00,13700
"119",2019-08-04 14:16:00,13500
"120",2019-08-05 10:17:00,22800
"121",2019-08-06 08:33:00,46100
"122",2019-08-07 11:03:00,19900
"123",2019-08-08 23:06:00,64900
"124",2019-08-09 00:10:00,61300
"125",2019-08-10 01:02:00,36500
"126",2019-08-11 11:29:00,14800
"127",2019-08-12 13:08:00,24800
"128",2019-08-13 08:01:00,77000
"129",2019-08-14 08:27:00,27200
"130",2019-08-15 07:15:00,68700
"131",2019-08-16 08:31:00,36500
"132",2019-08-17 15:02:00,24800
"133",2019-08-18 10:14:00,16700
"134",2019-08-19 10:08:00,17800
"135",2019-08-20 09:12:00,26100
"136",2019-08-21 11:08:00,29100
"137",2019-08-22 14:13:00,29100
"138",2019-08-23 07:24:00,17200
"139",2019-08-24 09:06:00,19200
"140",2019-08-25 06:24:00,24800
"141",2019-08-26 14:26:00,51700
"142",2019-08-27 07:08:00,54800
"143",2019-08-28 07:09:00,92100
"144",2019-08-29 10:02:00,77000
"145",2019-08-30 06:31:00,48800
"146",2019-08-31 06:26:00,68700
"147",2019-09-01 10:04:00,14700
"148",2019-09-02 13:24:00,18600
"149",2019-09-03 08:14:00,48800
"150",2019-09-04 13:25:00,51700
"151",2019-09-05 12:36:00,34500
"152",2019-09-06 08:40:00,16200
"153",2019-09-07 10:13:00,16600
"154",2019-09-08 08:19:00,27200
"155",2019-09-09 08:11:00,51700
"156",2019-09-10 07:27:00,72700
"157",2019-09-11 22:12:00,141000
"158",2019-09-12 13:13:00,46100
"159",2019-09-13 02:19:00,141000
"160",2019-09-14 13:57:00,41100
"161",2019-09-15 10:10:00,9870
"162",2019-09-16 07:07:00,86600
"163",2019-09-17 08:11:00,72700
"164",2019-09-18 08:19:00,21400
"165",2019-09-19 06:25:00,20100
"166",2019-09-20 08:34:00,13300
"167",2019-09-21 14:58:00,14600
"168",2019-09-22 10:05:00,4870
"169",2019-09-23 08:27:00,5810
"170",2019-09-24 06:50:00,9330
"171",2019-09-25 08:28:00,9080
"172",2019-09-26 10:19:00,10100
"173",2019-09-27 14:30:00,17900
"174",2019-09-28 13:04:00,14100
"175",2019-09-29 15:05:00,15500
"176",2019-09-30 13:12:00,16600
"177",2019-10-01 07:42:00,20500
"178",2019-10-02 12:17:00,14400
"179",2019-10-03 07:37:00,13400
"180",2019-10-04 10:02:00,8600
"181",2019-10-05 10:06:00,7330
"182",2019-10-06 15:01:00,20500
"183",2019-10-07 14:01:00,15000
"184",2019-10-08 06:34:00,15600
"185",2019-10-09 10:01:00,12300
"186",2019-10-10 13:01:00,16600
