"","","file.avg"
"1","2018-01-23 13:22:00","3855.06744087183"
"2","2018-01-24 10:52:00","4219.41271248752"
"3","2018-01-25 09:09:00","4532.05889645453"
"4","2018-01-26 12:37:00","3288.31318590634"
"5","2018-01-29 13:07:00","3203.52318726466"
"6","2018-01-30 12:45:00","3197.43796584826"
"7","2018-01-31 08:17:00","3773.06550138699"
"8","2018-02-01 10:26:00","3649.90415774043"
"9","2018-02-02 13:05:00","3303.50530950172"
"10","2018-02-05 10:26:00","3939.847988932"
"11","2018-02-06 11:30:00","3571.68592934602"
"12","2018-02-08 12:25:00","3326.73698685138"
"13","2018-02-09 14:14:00","3266.91349389478"
"14","2018-02-13 10:40:00","3533.02093238128"
"15","2018-02-15 11:37:00","3498.70144799213"
"16","2018-02-16 13:18:00","3190.44082697064"
"17","2018-02-20 12:22:00","3439.71894985892"
"18","2018-02-22 11:31:00","3154.5189659251"
"19","2018-02-23 12:28:00","2961.16007514131"
"20","2018-02-27 13:53:00","2871.36762491903"
"21","2018-02-28 08:26:00","3205.68432155505"
"22","2018-03-01 10:44:00","3022.29880347654"
"23","2018-03-06 14:06:00","2748.39487371315"
"24","2018-03-08 14:44:00","2743.04220798802"
"25","2018-03-09 08:41:00","2945.44342190675"
"26","2018-03-12 11:40:00","2790.48963722113"
"27","2018-03-13 13:54:00","2837.61785056764"
"28","2018-03-15 14:37:00","2947.83386612721"
"29","2018-03-18 14:25:00","3017.07975665291"
"30","2018-03-19 12:35:00","3247.39430595403"
"31","2018-03-19 15:01:00","3181.78377239208"
"32","2018-03-20 11:31:00","3331.00977093786"
"33","2018-03-21 10:36:00","3524.67599388971"
"34","2018-03-22 11:56:00","3453.49151224894"
"35","2018-03-23 12:31:00","3382.61294247134"
"36","2018-03-24 09:57:00","3667.93615462567"
"37","2018-03-25 11:14:00","3607.26584406716"
"38","2018-03-26 11:13:00","3456.24037372373"
"39","2018-03-27 11:43:00","3411.20421536842"
"40","2018-03-28 11:33:00","3422.52331571347"
"41","2018-03-29 12:10:00","3434.64620661673"
"42","2018-03-30 10:20:00","3458.35314384586"
"43","2018-03-31 09:31:00","3217.33653008563"
"44","2018-04-01 09:35:00","3185.73338567942"
"45","2018-04-02 12:12:00","2913.64759643851"
"46","2018-04-03 11:29:00","2821.96014098115"
"47","2018-04-04 11:12:00","2742.20145929924"
"48","2018-04-05 13:57:00","2559.69601474411"
