"","","file.avg"
"1","2018-01-23 13:22:00","11"
"2","2018-01-24 10:52:00","9"
"3","2018-01-25 09:09:00","10"
"4","2018-01-26 12:37:00","21"
"5","2018-01-29 13:07:00","10"
"6","2018-01-30 12:45:00","10"
"7","2018-01-31 08:17:00","15"
"8","2018-02-01 10:26:00","26"
"9","2018-02-02 13:05:00","31"
"10","2018-02-05 10:26:00","16"
"11","2018-02-06 11:30:00","6"
"12","2018-02-08 12:25:00","7"
"13","2018-02-09 14:14:00","8"
"14","2018-02-13 10:40:00","8"
"15","2018-02-15 11:37:00","14"
"16","2018-02-16 13:18:00","8"
"17","2018-02-20 12:22:00","9"
"18","2018-02-22 11:31:00","12"
"19","2018-02-23 12:28:00","12"
"20","2018-02-27 13:53:00","11"
"21","2018-02-28 08:26:00","10"
"22","2018-03-01 10:44:00","12"
"23","2018-03-06 14:06:00","12"
"24","2018-03-08 14:44:00","11"
"25","2018-03-09 08:41:00","11"
"26","2018-03-12 11:40:00","12"
"27","2018-03-13 13:54:00","13"
"28","2018-03-15 14:37:00","11"
"29","2018-03-18 14:25:00","15"
"30","2018-03-19 12:35:00","13"
"31","2018-03-19 15:01:00","13"
"32","2018-03-20 11:31:00","12"
"33","2018-03-21 10:36:00","12"
"34","2018-03-22 11:56:00","13"
"35","2018-03-23 12:31:00","9"
"36","2018-03-24 09:57:00","12"
"37","2018-03-25 11:14:00","10"
"38","2018-03-26 11:13:00","13"
"39","2018-03-27 11:43:00","9"
"40","2018-03-28 11:33:00","11"
"41","2018-03-29 12:10:00","10"
"42","2018-03-30 10:20:00","18"
"43","2018-03-31 09:31:00","12"
"44","2018-04-01 09:35:00","15"
"45","2018-04-02 12:12:00","15"
"46","2018-04-03 11:29:00","12"
"47","2018-04-04 11:12:00","12"
"48","2018-04-05 13:57:00","14"
"49","2018-04-06 10:22:00","14"
"50","2018-04-07 09:21:00","31"
"51","2018-04-08 11:27:00","14"
"52","2018-04-09 13:46:00","13"
"53","2018-04-10 10:09:00",NA
"54","2018-04-11 10:46:00","20"
"55","2018-04-12 10:49:00","13"
"56","2018-04-13 11:19:00","19"
"57","2018-04-14 10:13:00","14"
"58","2018-04-15 10:23:00","19"
"59","2018-04-16 13:51:00","21"
"60","2018-04-17 11:41:00","16"
"61","2018-04-18 10:50:00","12"
"62","2018-04-19 11:54:00","15"
"63","2018-04-20 11:22:00","27"
"64","2018-04-21 11:51:00","21"
"65","2018-04-22 09:53:00","15"
"66","2018-04-23 12:00:00","16"
"67","2018-04-24 11:48:00","25"
"68","2018-04-25 10:44:00","22"
"69","2018-04-26 10:18:00","15"
"70","2018-04-27 12:33:00","15"
"71","2018-04-28 10:46:00","13"
"72","2018-04-29 09:50:00","14"
"73","2018-04-30 13:47:00","19"
"74","2018-05-01 10:40:00","15"
"75","2018-05-02 09:47:00","17"
"76","2018-05-03 10:40:00","15"
"77","2018-05-04 10:52:00","26"
"78","2018-05-05 10:56:00","12"
"79","2018-05-06 09:44:00","13"
"80","2018-05-07 10:49:00","12"
"81","2018-05-08 11:38:00","11"
"82","2018-05-09 10:36:00","12"
"83","2018-05-10 00:01:00","12"
"84","2018-05-11 10:17:00","12"
"85","2018-05-12 10:38:00","11"
"86","2018-05-13 10:37:00","11"
"87","2018-05-14 10:23:00","25"
"88","2018-05-15 09:57:00","11"
"89","2018-05-16 13:02:00",NA
"90","2018-05-17 09:52:00","10"
"91","2018-05-18 12:05:00","9"
"92","2018-05-19 10:00:00","9"
"93","2018-05-20 09:10:00","10"
"94","2018-05-21 10:23:00","8"
"95","2018-05-22 11:26:00","7"
"96","2018-05-23 11:43:00","9"
"97","2018-05-24 11:15:00","31"
"98","2018-05-25 11:37:00","7"
"99","2018-05-26 09:16:00","15"
"100","2018-05-27 09:59:00","11"
"101","2018-05-28 09:57:00","83"
"102","2018-05-29 11:37:00","14"
"103","2018-05-30 12:00:00","27"
"104","2018-05-31 11:12:00","11"
"105","2018-06-01 11:16:00","9"
"106","2018-06-02 11:47:00","10"
"107","2018-06-03 10:02:00","25"
"108","2018-06-04 10:36:00","10"
"109","2018-06-05 10:39:00","15"
"110","2018-06-06 11:07:00","9"
"111","2018-06-07 08:23:00","12"
"112","2018-06-08 13:50:00","11"
"113","2018-06-09 08:52:00","11"
"114","2018-06-10 06:59:00","11"
"115","2018-06-11 15:02:00","17"
"116","2018-06-12 07:28:00","17"
"117","2018-06-12 10:50:00","18"
"118","2018-06-13 10:40:00","40"
"119","2018-06-13 10:41:00","40"
"120","2018-06-13 13:29:00","40"
"121","2018-06-14 09:16:00","10"
"122","2018-06-15 13:56:00","14"
"123","2018-06-16 13:44:00","18"
"124","2018-06-17 13:16:00","12"
"125","2018-06-18 13:48:00","14"
"126","2018-06-19 13:23:00","14"
"127","2018-06-19 14:45:00","14"
"128","2018-06-20 07:26:00","14"
"129","2018-06-21 13:13:00","77"
"130","2018-06-22 06:45:00","77"
"131","2018-06-23 11:39:00","10"
"132","2018-06-24 10:44:00","12"
"133","2018-06-25 12:15:00","14"
"134","2018-06-26 13:03:00",NA
"135","2018-06-27 06:33:00",NA
"136","2018-06-28 13:51:00",NA
"137","2018-06-29 06:59:00",NA
"138","2018-06-30 07:18:00",NA
"139","2018-07-01 12:28:00",NA
"140","2018-07-02 13:03:00",NA
