"","","file.avg"
"1","2018-01-23 13:22:00","5.478436"
"2","2018-01-24 10:52:00","4.81627226"
"3","2018-01-25 09:09:00","4.409814"
"4","2018-01-26 12:37:00","4.388255"
"5","2018-01-29 13:07:00","4.6983695"
"6","2018-01-30 12:45:00","4.40890265"
"7","2018-01-31 08:17:00","6.17987156"
"8","2018-02-01 10:26:00","8.568974"
"9","2018-02-02 13:05:00","6.029262"
"10","2018-02-05 10:26:00","4.22047567"
"11","2018-02-06 11:30:00","4.51058054"
"12","2018-02-08 12:25:00","4.53164864"
"13","2018-02-09 14:14:00","5.777331"
"14","2018-02-13 10:40:00","6.44396973"
"15","2018-02-15 11:37:00","5.746556"
"16","2018-02-16 13:18:00","4.549907"
"17","2018-02-20 12:22:00","4.44638729"
"18","2018-02-22 11:31:00","4.17533"
"19","2018-02-23 12:28:00","3.97451544"
"20","2018-02-27 13:53:00","3.67891932"
"21","2018-02-28 08:26:00","3.68192029"
"22","2018-03-01 10:44:00","3.738391"
"23","2018-03-06 14:06:00","4.39313936"
"24","2018-03-08 14:44:00","4.60237837"
"25","2018-03-09 08:41:00","4.437838"
"26","2018-03-12 11:40:00","5.00351667"
"27","2018-03-13 13:54:00","5.4625535"
"28","2018-03-15 14:37:00","5.90809965"
"29","2018-03-18 14:25:00","6.43635225"
"30","2018-03-19 12:35:00","6.207689"
"31","2018-03-19 15:01:00","6.207689"
"32","2018-03-20 11:31:00","8.64709"
"33","2018-03-21 10:36:00","10.1979733"
"34","2018-03-22 11:56:00","6.50131845"
"35","2018-03-23 12:31:00","5.94016457"
"36","2018-03-24 09:57:00","6.01261759"
"37","2018-03-25 11:14:00","5.960213"
"38","2018-03-26 11:13:00","5.378942"
"39","2018-03-27 11:43:00","4.77869749"
"40","2018-03-28 11:33:00","5.361505"
"41","2018-03-29 12:10:00","4.644855"
"42","2018-03-30 10:20:00","4.73740768"
"43","2018-03-31 09:31:00","4.1365695"
"44","2018-04-01 09:35:00","4.06946"
"45","2018-04-02 12:12:00","4.05118275"
"46","2018-04-03 11:29:00","3.91643715"
"47","2018-04-04 11:12:00","4.17213631"
"48","2018-04-05 13:57:00","4.23768473"
"49","2018-04-06 10:22:00","3.919852"
"50","2018-04-07 09:21:00","3.78572488"
"51","2018-04-08 11:27:00","3.76530981"
"52","2018-04-09 13:46:00","4.051164"
"53","2018-04-10 10:09:00","4.185506"
"54","2018-04-11 10:46:00","4.2877984"
"55","2018-04-12 10:49:00","4.3758297"
"56","2018-04-13 11:19:00","5.36740541"
"57","2018-04-14 10:13:00","5.20649147"
"58","2018-04-15 10:23:00","5.87329865"
"59","2018-04-16 13:51:00","5.93426371"
"60","2018-04-17 11:41:00","9.23459148"
"61","2018-04-18 10:50:00","7.825052"
"62","2018-04-19 11:54:00","6.191432"
"63","2018-04-20 11:22:00","7.13356352"
"64","2018-04-21 11:51:00","7.388662"
"65","2018-04-22 09:53:00","7.470811"
"66","2018-04-23 12:00:00","8.454828"
"67","2018-04-24 11:48:00","6.75182629"
"68","2018-04-25 10:44:00","5.89575434"
"69","2018-04-26 10:18:00","5.446114"
"70","2018-04-27 12:33:00","5.23351336"
"71","2018-04-28 10:46:00","5.01678276"
"72","2018-04-29 09:50:00","4.92005825"
"73","2018-04-30 13:47:00","5.204908"
"74","2018-05-01 10:40:00","4.780624"
"75","2018-05-02 09:47:00","5.34303331"
"76","2018-05-03 10:40:00","3.98766541"
"77","2018-05-04 10:52:00","4.825213"
"78","2018-05-05 10:56:00","5.36852074"
"79","2018-05-06 09:44:00","6.26241732"
"80","2018-05-07 10:49:00","6.09399176"
"81","2018-05-08 11:38:00","6.22196"
"82","2018-05-09 10:36:00","6.29322338"
"83","2018-05-10 00:01:00","6.29322338"
"84","2018-05-11 10:17:00","6.52959728"
"85","2018-05-12 10:38:00","6.650436"
"86","2018-05-13 10:37:00","6.764928"
"87","2018-05-14 10:23:00","5.85522652"
"88","2018-05-15 09:57:00","4.75774527"
"89","2018-05-16 13:02:00","6.015228"
"90","2018-05-17 09:52:00","11.7975874"
"91","2018-05-18 12:05:00","6.317905"
"92","2018-05-19 10:00:00","5.65879965"
"93","2018-05-20 09:10:00","5.6497364"
"94","2018-05-21 10:23:00","4.788784"
"95","2018-05-22 11:26:00","4.7589283"
"96","2018-05-23 11:43:00","5.04798"
"97","2018-05-24 11:15:00","5.221792"
"98","2018-05-25 11:37:00","5.321394"
"99","2018-05-26 09:16:00","5.02362967"
"100","2018-05-27 09:59:00","4.89938831"
"101","2018-05-28 09:57:00","4.80349445"
"102","2018-05-29 11:37:00","4.49490166"
"103","2018-05-30 12:00:00","5.4118185"
"104","2018-05-31 11:12:00","8.026433"
"105","2018-06-01 11:16:00","6.601838"
"106","2018-06-02 11:47:00","5.07419"
"107","2018-06-03 10:02:00","4.81679153"
"108","2018-06-04 10:36:00","4.906628"
"109","2018-06-05 10:39:00","4.63912058"
"110","2018-06-06 11:07:00","4.62987041"
"111","2018-06-07 08:23:00","4.26745"
"112","2018-06-08 13:50:00","3.99665451"
"113","2018-06-09 08:52:00","3.94173074"
"114","2018-06-10 06:59:00","3.55847454"
"115","2018-06-11 15:02:00","3.375322"
"116","2018-06-12 07:28:00","3.48912859"
"117","2018-06-12 10:50:00","3.48912859"
"118","2018-06-13 10:40:00","3.4587636"
"119","2018-06-13 10:41:00","3.4587636"
"120","2018-06-13 13:29:00","3.4587636"
"121","2018-06-14 09:16:00","3.44502425"
"122","2018-06-15 13:56:00","3.71532583"
"123","2018-06-16 13:44:00","4.05805254"
"124","2018-06-17 13:16:00","4.0251565"
"125","2018-06-18 13:48:00","3.87053275"
"126","2018-06-19 13:23:00","3.981271"
"127","2018-06-19 14:45:00","3.981271"
"128","2018-06-20 07:26:00","4.04195452"
"129","2018-06-21 13:13:00","4.212963"
"130","2018-06-22 06:45:00","4.32810926"
"131","2018-06-23 11:39:00","4.49363327"
"132","2018-06-24 10:44:00","4.431859"
"133","2018-06-25 12:15:00","4.515158"
"134","2018-06-26 13:03:00","4.650434"
"135","2018-06-27 06:33:00","4.77177572"
"136","2018-06-28 13:51:00","4.77997637"
"137","2018-06-29 06:59:00","5.17938042"
"138","2018-06-30 07:18:00","5.73610163"
"139","2018-07-01 12:28:00","5.66554642"
"140","2018-07-02 13:03:00","5.734346"
"141","2018-07-03 09:00:00","5.847986"
"142","2018-07-04 13:25:00","6.18494463"
"143","2018-07-05 07:16:00","6.373228"
"144","2018-07-06 10:32:00","6.142755"
"145","2018-07-07 09:32:00","6.216393"
"146","2018-07-08 12:10:00","6.2655673"
"147","2018-07-09 13:22:00","6.79827642"
"148","2018-07-10 07:27:00","6.660131"
