"","","file.avg"
"1","2018-01-23 13:22:00","42.4643700555248"
"2","2018-01-24 10:52:00","44.3859831045543"
"3","2018-01-25 09:09:00","46.207198115392"
"4","2018-01-26 12:37:00","39.1669637776063"
"5","2018-01-29 13:07:00","56.4855125210385"
"6","2018-01-30 12:45:00","57.3489209841733"
"7","2018-01-31 08:17:00","29.0082032197928"
"8","2018-02-01 10:26:00","29.0956602345401"
"9","2018-02-02 13:05:00","50.3252469714619"
"10","2018-02-05 10:26:00","51.7078849844628"
"11","2018-02-06 11:30:00","32.1859804830719"
"12","2018-02-08 12:25:00","59.1121551049761"
"13","2018-02-09 14:14:00","32.1937319726167"
"14","2018-02-13 10:40:00","41.8109956534004"
"15","2018-02-15 11:37:00","43.497472898825"
"16","2018-02-16 13:18:00","37.1052301383431"
"17","2018-02-20 12:22:00","9.9247926671722"
"18","2018-02-22 11:31:00","22.4470447839978"
"19","2018-02-23 12:28:00","26.8442710235112"
"20","2018-02-27 13:53:00","49.8737715784881"
"21","2018-02-28 08:26:00","33.0791981547922"
"22","2018-03-01 10:44:00","39.5976880591877"
"23","2018-03-06 14:06:00","44.0446676147764"
"24","2018-03-08 14:44:00","63.3464542151075"
"25","2018-03-09 08:41:00","47.6679362793369"
"26","2018-03-12 11:40:00","43.5285375508761"
"27","2018-03-13 13:54:00","52.2945217551029"
"28","2018-03-15 14:37:00","64.812177219533"
"29","2018-03-18 14:25:00","50.8286558738078"
"30","2018-03-19 12:35:00","39.1360182230559"
"31","2018-03-19 15:01:00","44.4775336537083"
"32","2018-03-20 11:31:00","45.1909303407928"
"33","2018-03-21 10:36:00","47.1327223095292"
"34","2018-03-22 11:56:00","64.637571922441"
"35","2018-03-23 12:31:00",NA
"36","2018-03-24 09:57:00",NA
"37","2018-03-25 11:14:00",NA
"38","2018-03-26 11:13:00",NA
"39","2018-03-27 11:43:00",NA
"40","2018-03-28 11:33:00",NA
"41","2018-03-29 12:10:00","44.9880853969883"
"42","2018-03-30 10:20:00","40.1875812673638"
"43","2018-03-31 09:31:00","40.8639317799204"
"44","2018-04-01 09:35:00","32.5590439321201"
"45","2018-04-02 12:12:00","66.2536496803606"
"46","2018-04-03 11:29:00","38.3848884182016"
"47","2018-04-04 11:12:00","49.4801191247371"
"48","2018-04-05 13:57:00","64.519595221927"
"49","2018-04-06 10:22:00","35.3067975547726"
"50","2018-04-07 09:21:00","30.2725847683887"
"51","2018-04-08 11:27:00","56.7488063802747"
"52","2018-04-09 13:46:00","48.9139973314384"
"53","2018-04-10 10:09:00","55.0926027640043"
"54","2018-04-11 10:46:00","70.9330143658167"
"55","2018-04-12 10:49:00","53.3586482068491"
"56","2018-04-13 11:19:00","44.2157843747498"
"57","2018-04-14 10:13:00","43.9833636174288"
"58","2018-04-15 10:23:00","48.2995112046144"
"59","2018-04-16 13:51:00","65.3289131979586"
"60","2018-04-17 11:41:00","68.0321748270779"
"61","2018-04-18 10:50:00","46.507715234984"
"62","2018-04-19 11:54:00","51.3077950588513"
"63","2018-04-20 11:22:00","51.1402507779855"
"64","2018-04-21 11:51:00","3.07302362883716"
"65","2018-04-22 09:53:00","43.1843572637722"
"66","2018-04-23 12:00:00","59.8025249942558"
"67","2018-04-24 11:48:00","35.2725727005292"
"68","2018-04-25 10:44:00","44.7190455150658"
"69","2018-04-26 10:18:00","48.4868222154929"
"70","2018-04-27 12:33:00","66.8200723026156"
"71","2018-04-28 10:46:00","59.8359520189214"
"72","2018-04-29 09:50:00","67.053799719348"
"73","2018-04-30 13:47:00","68.6169514399411"
"74","2018-05-01 10:40:00","55.7199086530805"
"75","2018-05-02 09:47:00","47.6351141007618"
"76","2018-05-03 10:40:00","40.8519217157971"
"77","2018-05-04 10:52:00","59.7620011073087"
"78","2018-05-05 10:56:00","68.8902421567158"
"79","2018-05-06 09:44:00","62.7415580018659"
"80","2018-05-07 10:49:00","62.6590777844703"
"81","2018-05-08 11:38:00","67.3206505218608"
"82","2018-05-09 10:36:00","66.4495843672871"
"83","2018-05-10 00:01:00","66.8585219459236"
"84","2018-05-11 10:17:00","64.2135656098723"
"85","2018-05-12 10:38:00","55.865509404401"
"86","2018-05-13 10:37:00","53.2919387435485"
"87","2018-05-14 10:23:00","59.4942465775051"
"88","2018-05-15 09:57:00","60.0573519753437"
"89","2018-05-16 13:02:00","79.3088160505067"
"90","2018-05-17 09:52:00","67.8347343670593"
"91","2018-05-18 12:05:00","61.9378054580898"
"92","2018-05-19 10:00:00","50.4988781658028"
"93","2018-05-20 09:10:00","44.3907644380036"
"94","2018-05-21 10:23:00","59.7491919424034"
"95","2018-05-22 11:26:00","69.5737839143494"
"96","2018-05-23 11:43:00","73.9579930411129"
"97","2018-05-24 11:15:00","75.8036698539358"
"98","2018-05-25 11:37:00","81.4846655075615"
"99","2018-05-26 09:16:00","72.3574393530567"
"100","2018-05-27 09:59:00","74.19568642727"
"101","2018-05-28 09:57:00","62.1666140356431"
"102","2018-05-29 11:37:00","69.7246003718997"
"103","2018-05-30 12:00:00","77.3938336886691"
"104","2018-05-31 11:12:00","79.7931398960645"
"105","2018-06-01 11:16:00","82.7945708563336"
"106","2018-06-02 11:47:00","67.5663191059982"
"107","2018-06-03 10:02:00","62.87968868296"
"108","2018-06-04 10:36:00","78.7426849613971"
"109","2018-06-05 10:39:00","85.8563545961514"
"110","2018-06-06 11:07:00","75.3992969476263"
"111","2018-06-07 08:23:00","68.4825691935354"
"112","2018-06-08 13:50:00","91.4199069389806"
"113","2018-06-09 08:52:00","66.3871575846758"
"114","2018-06-10 06:59:00","65.3627336772904"
"115","2018-06-11 15:02:00","79.9965804170446"
"116","2018-06-12 07:28:00","62.6403582163614"
"117","2018-06-12 10:50:00","66.5718468167645"
"118","2018-06-13 10:40:00","74.6688427114707"
"119","2018-06-13 10:41:00","74.694813435872"
"120","2018-06-13 13:29:00","86.4696506032659"
"121","2018-06-14 09:16:00","82.1430828881949"
"122","2018-06-15 13:56:00","90.4616403688911"
"123","2018-06-16 13:44:00","83.8493643211886"
"124","2018-06-17 13:16:00","69.9768447997726"
"125","2018-06-18 13:48:00","67.7958246021568"
"126","2018-06-19 13:23:00","74.741561500972"
"127","2018-06-19 14:45:00","75.553797667397"
"128","2018-06-20 07:26:00","57.8216286204385"
"129","2018-06-21 13:13:00","77.7703259461208"
"130","2018-06-22 06:45:00","61.4797018556009"
"131","2018-06-23 11:39:00","78.4607666608625"
"132","2018-06-24 10:44:00","67.9716253023582"
"133","2018-06-25 12:15:00","73.6589841671516"
"134","2018-06-26 13:03:00","92.9725607208336"
"135","2018-06-27 06:33:00","66.4474315400385"
"136","2018-06-28 13:51:00","99.1317262761243"
"137","2018-06-29 06:59:00","73.7518421596208"
"138","2018-06-30 07:18:00","62.3182118537584"
"139","2018-07-01 12:28:00","78.0602626411492"
"140","2018-07-02 13:03:00","88.506281990975"
"141","2018-07-03 09:00:00","74.0008904531346"
"142","2018-07-04 13:25:00","84.0157518347021"
"143","2018-07-05 07:16:00","68.028774743762"
"144","2018-07-06 10:32:00","72.8663014931046"
"145","2018-07-07 09:32:00","79.5667583828795"
"146","2018-07-08 12:10:00","89.8549423075919"
"147","2018-07-09 13:22:00",NA
"148","2018-07-10 07:27:00",NA
"149","2018-07-11 11:17:00",NA
"150","2018-07-12 06:45:00",NA
"151","2018-07-13 12:33:00",NA
"152","2018-07-14 13:53:00",NA
"153","2018-07-15 07:25:00",NA
"154","2018-07-16 07:00:00",NA
"155","2018-07-17 06:47:00",NA
"156","2018-07-18 08:11:00","70.0324179067466"
"157","2018-07-19 07:22:00","69.9121509925498"
"158","2018-07-20 13:41:00","92.1655114239441"
"159","2018-07-21 10:17:00","79.9617338631205"
"160","2018-07-22 12:37:00","91.2765497782566"
"161","2018-07-23 13:37:00","75.2565530013126"
"162","2018-07-24 07:34:00","66.1237787424801"
"163","2018-07-25 07:59:00","69.9814977447997"
"164","2018-07-26 08:09:00","66.7034458882868"
"165","2018-07-27 00:00:00","62.8277801492871"
"166","2018-07-28 07:27:00","61.1172333008514"
"167","2018-07-29 11:38:00","64.6869839592111"
"168","2018-07-30 06:40:00","61.623939170383"
"169","2018-07-31 08:09:00","61.9228105790576"
"170","2018-08-02 07:21:00","63.1771758851342"
"171","2018-08-03 09:03:00","75.749569733202"
"172","2018-08-04 13:18:00","92.969644608367"
"173","2018-08-05 10:25:00","69.7973288859077"
"174","2018-08-06 07:17:00","63.5903965210506"
"175","2018-08-07 08:08:00","64.6092575633381"
"176","2018-08-08 06:37:00","62.9424184211774"
"177","2018-08-09 07:27:00","64.4251491830121"
"178","2018-08-10 13:23:00","85.441458594791"
"179","2018-08-11 09:25:00","71.3253055187863"
"180","2018-08-12 13:16:00","84.6951462399851"
"181","2018-08-13 13:40:00","80.5568592172272"
"182","2018-08-14 07:23:00","62.4395986438484"
"183","2018-08-15 12:02:00","76.4346638023546"
"184","2018-08-16 09:02:00","68.4124797923333"
"185","2018-08-17 07:33:00","66.9990991733189"
"186","2018-08-19 12:40:00","65.8513249308672"
"187","2018-08-20 07:02:00","53.2523136275957"
"188","2018-08-21 10:28:00","62.3907708579043"
"189","2018-08-22 07:40:00",NA
"190","2018-08-23 08:40:00",NA
"191","2018-08-24 13:14:00",NA
"192","2018-08-25 10:48:00",NA
"193","2018-08-26 12:54:00",NA
"194","2018-08-27 08:25:00","69.2629191183707"
"195","2018-08-28 07:57:00","56.0990385900542"
"196","2018-08-29 11:05:00","67.7942723461593"
"197","2018-08-30 13:44:00","89.9855639547104"
"198","2018-08-31 13:45:00","85.5807464448477"
"199","2018-09-01 11:02:00","74.9376017294308"
"200","2018-09-02 07:59:00","61.2069271210995"
"201","2018-09-03 06:48:00","63.7062310182999"
"202","2018-09-04 13:54:00","77.6665589700466"
"203","2018-09-05 12:24:00","66.4639274964887"
"204","2018-09-06 13:38:00","68.634781869353"
"205","2018-09-07 10:58:00","64.6378909990529"
"206","2018-09-08 13:38:00","77.6223871170057"
"207","2018-09-09 07:26:00","60.9940092927563"
"208","2018-09-10 07:14:00","59.7563233556964"
"209","2018-09-11 13:04:00","87.4393040560075"
"210","2018-09-12 13:41:00","89.1923407494179"
"211","2018-09-13 13:08:00","88.6374795781239"
"212","2018-09-14 13:10:00","87.1446767880131"
"213","2018-09-15 09:38:00","67.920334666573"
"214","2018-09-16 10:25:00","76.2060295775596"
"215","2018-09-17 14:27:00","90.6627578333813"
"216","2018-09-18 13:22:00","83.9613709134531"
"217","2018-09-19 14:02:00","79.081543924195"
"218","2018-09-20 13:56:00","77.6023227622568"
"219","2018-09-21 12:52:00","72.2162763800028"
"220","2018-09-22 11:38:00","75.2509973477736"
"221","2018-09-23 10:30:00","71.8216464176114"
"222","2018-09-24 13:37:00","72.8853199834338"
"223","2018-09-25 13:49:00","58.40093413612"
"224","2018-09-26 11:33:00","58.3288874136345"
"225","2018-09-27 14:24:00","76.1158250626725"
"226","2018-09-28 13:43:00","50.048579900983"
"227","2018-09-29 13:40:00","74.4275812925837"
"228","2018-09-30 13:57:00","55.1830034392462"
"229","2018-10-01 14:57:00","61.3078367914403"
"230","2018-10-02 14:28:00","76.5929715189587"
"231","2018-10-03 14:26:00","84.5973972896965"
"232","2018-10-04 13:23:00","60.5244903504286"
