"","","file.avg"
"560","2019-07-25 07:42:00",NA
"561","2019-07-25 10:51:00",NA
"562","2019-07-25 13:02:00",NA
"563","2019-07-26 09:17:00",NA
"564","2019-07-27 13:18:00",NA
"565","2019-07-28 06:40:00",NA
"566","2019-07-29 07:35:00",NA
"567","2019-07-29 11:03:00",NA
"568","2019-07-29 12:53:00",NA
"569","2019-07-30 07:34:00",NA
"570","2019-07-30 10:55:00","5.66"
"571","2019-07-30 13:08:00","5.66"
"572","2019-07-31 07:32:00","5.66"
"573","2019-07-31 11:00:00",NA
"574","2019-07-31 13:01:00",NA
"575","2019-08-01 07:38:00",NA
"576","2019-08-01 10:59:00","3.55"
"577","2019-08-01 13:09:00","3.55"
"578","2019-08-02 13:08:00",NA
"579","2019-08-03 12:58:00","5.77"
"580","2019-08-04 14:21:00",NA
"581","2019-08-05 10:22:00",NA
"582","2019-08-06 08:39:00","5.31"
"583","2019-08-07 11:09:00",NA
"584","2019-08-08 23:10:00","4.88"
"585","2019-08-09 00:14:00","4.88"
"586","2019-08-10 01:06:00",NA
"587","2019-08-11 11:34:00",NA
"588","2019-08-12 13:12:00",NA
"589","2019-08-13 08:06:00","3.53"
"590","2019-08-14 08:34:00",NA
"591","2019-08-15 07:20:00",NA
"592","2019-08-16 08:35:00",NA
"593","2019-08-17 15:06:00","5.71"
"594","2019-08-18 10:19:00",NA
"595","2019-08-19 10:12:00",NA
"596","2019-08-20 09:17:00",NA
"597","2019-08-21 11:12:00",NA
"598","2019-08-22 14:16:00","5.12"
"599","2019-08-23 07:28:00","5.12"
"600","2019-08-24 09:10:00","5.77"
"601","2019-08-25 06:30:00","5.77"
"602","2019-08-26 14:33:00",NA
"603","2019-08-27 07:12:00",NA
"604","2019-08-28 07:14:00",NA
"605","2019-08-29 10:07:00","6.7"
"606","2019-08-30 06:38:00","6.7"
"607","2019-08-31 06:31:00",NA
"608","2019-09-01 10:08:00",NA
"609","2019-09-02 13:29:00",NA
"610","2019-09-03 08:21:00","5.1"
"611","2019-09-04 13:30:00",NA
"612","2019-09-05 12:40:00","5.29"
"613","2019-09-06 08:45:00",NA
"614","2019-09-07 10:17:00","5.48"
"615","2019-09-08 08:24:00",NA
"616","2019-09-09 08:18:00",NA
"617","2019-09-10 07:32:00",NA
"618","2019-09-11 22:14:00",NA
"619","2019-09-12 13:17:00","5.36"
"620","2019-09-13 02:24:00","5.36"
"621","2019-09-14 14:02:00","5.46"
"622","2019-09-15 10:17:00",NA
"623","2019-09-16 07:16:00",NA
"624","2019-09-17 08:15:00","5.26"
"625","2019-09-18 08:31:00",NA
"626","2019-09-19 06:31:00",NA
"627","2019-09-20 08:41:00",NA
"628","2019-09-21 15:03:00","4.91"
"629","2019-09-22 10:11:00",NA
"630","2019-09-23 08:31:00",NA
"631","2019-09-24 06:59:00",NA
"632","2019-09-25 08:34:00",NA
"633","2019-09-26 10:24:00","5.31"
"634","2019-09-27 14:36:00",NA
"635","2019-09-28 13:07:00","5.62"
"636","2019-09-29 15:09:00",NA
"637","2019-09-30 13:19:00",NA
"638","2019-10-01 07:47:00",NA
"639","2019-10-02 12:22:00",NA
"640","2019-10-03 07:41:00",NA
"641","2019-10-04 10:08:00",NA
"642","2019-10-05 10:13:00","5.5"
"643","2019-10-06 15:05:00",NA
"644","2019-10-07 14:07:00",NA
"645","2019-10-08 06:42:00",NA
"646","2019-10-09 10:04:00",NA
"647","2019-10-10 13:06:00","5.35"
"648","2019-10-11 14:25:00",NA
"649","2019-10-12 07:14:00",NA
