"","","file.avg"
"1","2018-01-23 13:22:00","0"
"2","2018-01-24 10:52:00","0.09"
"3","2018-01-25 09:09:00","0.09"
"4","2018-01-26 12:37:00","0.18"
"5","2018-01-29 13:07:00","0.19"
"6","2018-01-30 12:45:00","0"
"7","2018-01-31 08:17:00","0.09"
"8","2018-02-01 10:26:00","0.17"
"9","2018-02-02 13:05:00","0.21"
"10","2018-02-05 10:26:00","0.05"
"11","2018-02-06 11:30:00","0.05"
"12","2018-02-08 12:25:00","0.08"
"13","2018-02-09 14:14:00","0.17"
"14","2018-02-13 10:40:00","0.09"
"15","2018-02-15 11:37:00","0"
"16","2018-02-16 13:18:00","0.97"
"17","2018-02-20 12:22:00","0.19"
"18","2018-02-22 11:31:00","0.12"
"19","2018-02-23 12:28:00","0.26"
"20","2018-02-27 13:53:00","0.15"
"21","2018-02-28 08:26:00","0.19"
"22","2018-03-01 10:44:00","0.26"
"23","2018-03-06 14:06:00","0.15"
"24","2018-03-08 14:44:00","0.08"
"25","2018-03-09 08:41:00","0.07"
"26","2018-03-12 11:40:00","0.07"
"27","2018-03-13 13:54:00","0.12"
"28","2018-03-15 14:37:00","0.15"
"29","2018-03-18 14:25:00","1.12"
"30","2018-03-19 12:35:00","0.09"
"31","2018-03-19 15:01:00","0.09"
"32","2018-03-20 11:31:00","0"
"33","2018-03-21 10:36:00","0.07"
"34","2018-03-22 11:56:00","0"
"35","2018-03-23 12:31:00","0"
"36","2018-03-24 09:57:00","0.13"
"37","2018-03-25 11:14:00","0"
"38","2018-03-26 11:13:00","0.17"
"39","2018-03-27 11:43:00","0.06"
"40","2018-03-28 11:33:00","0"
"41","2018-03-29 12:10:00","0"
"42","2018-03-30 10:20:00","0"
"43","2018-03-31 09:31:00","0.67"
"44","2018-04-01 09:35:00","0.29"
"45","2018-04-02 12:12:00","0.06"
"46","2018-04-03 11:29:00","0.12"
"47","2018-04-04 11:12:00","0.13"
"48","2018-04-05 13:57:00","0.18"
"49","2018-04-06 10:22:00","0.3"
"50","2018-04-07 09:21:00","1.62"
"51","2018-04-08 11:27:00","1.3"
"52","2018-04-09 13:46:00","0.23"
"53","2018-04-10 10:09:00","1.88"
"54","2018-04-11 10:46:00","0"
"55","2018-04-12 10:49:00","0.15"
"56","2018-04-13 11:19:00","0.38"
"57","2018-04-14 10:13:00","0.98"
"58","2018-04-15 10:23:00","0.8"
"59","2018-04-16 13:51:00","0.18"
"60","2018-04-17 11:41:00","0.14"
"61","2018-04-18 10:50:00","0.23"
"62","2018-04-19 11:54:00","0.34"
"63","2018-04-20 11:22:00","0.19"
"64","2018-04-21 11:51:00","0.7"
"65","2018-04-22 09:53:00","0.33"
"66","2018-04-23 12:00:00","0.33"
"67","2018-04-24 11:48:00","0.22"
"68","2018-04-25 10:44:00","0.19"
"69","2018-04-26 10:18:00","0"
"70","2018-04-27 12:33:00","0.1"
"71","2018-04-28 10:46:00","0.09"
"72","2018-04-29 09:50:00","0.4"
"73","2018-04-30 13:47:00","0.08"
"74","2018-05-01 10:40:00","0.08"
