"","","file.avg"
"1","2018-01-23 13:22:00","122.223425646724"
"2","2018-01-24 10:52:00","102.949071129936"
"3","2018-01-25 09:09:00","130.297659355856"
"4","2018-01-26 12:37:00","108.933594874639"
"5","2018-01-29 13:07:00","106.598701227128"
"6","2018-01-30 12:45:00","119.500150426967"
"7","2018-01-31 08:17:00","191.633770753002"
"8","2018-02-01 10:26:00","117.374601784633"
"9","2018-02-02 13:05:00","114.738755894921"
"10","2018-02-05 10:26:00","114.717839593425"
"11","2018-02-06 11:30:00","121.295441546848"
"12","2018-02-08 12:25:00","114.610252978362"
"13","2018-02-09 14:14:00","133.706173500525"
"14","2018-02-13 10:40:00","108.635588264605"
"15","2018-02-15 11:37:00","389.727418517129"
"16","2018-02-16 13:18:00","104.034608971636"
"17","2018-02-20 12:22:00","141.100738452526"
"18","2018-02-22 11:31:00","135.142637451717"
"19","2018-02-23 12:28:00","114.797396128408"
"20","2018-02-27 13:53:00","124.008863063718"
"21","2018-02-28 08:26:00","187.502396308271"
"22","2018-03-01 10:44:00","113.593485966325"
"23","2018-03-06 14:06:00","136.931670332469"
"24","2018-03-08 14:44:00","145.798289318382"
"25","2018-03-09 08:41:00","162.186853606556"
"26","2018-03-12 11:40:00","125.345212563511"
"27","2018-03-13 13:54:00","135.102355680683"
"28","2018-03-15 14:37:00","132.199328082481"
"29","2018-03-18 14:25:00","104.725363717457"
"30","2018-03-19 12:35:00","107.31601012532"
"31","2018-03-19 15:01:00","110.143104193426"
"32","2018-03-20 11:31:00","113.013426726156"
"33","2018-03-21 10:36:00","118.656075822897"
"34","2018-03-22 11:56:00","110.726932381981"
"35","2018-03-23 12:31:00","113.080441675122"
"36","2018-03-24 09:57:00","262.122180065308"
"37","2018-03-25 11:14:00","176.732776693455"
"38","2018-03-26 11:13:00","138.748826935128"
"39","2018-03-27 11:43:00","116.272563430765"
"40","2018-03-28 11:33:00","122.900811416035"
"41","2018-03-29 12:10:00","119.887349126926"
"42","2018-03-30 10:20:00","139.041926273514"
"43","2018-03-31 09:31:00","307.377412948761"
"44","2018-04-01 09:35:00","387.413602363563"
"45","2018-04-02 12:12:00","112.666853923893"
"46","2018-04-03 11:29:00","115.124925443343"
"47","2018-04-04 11:12:00","111.057725574497"
