"","master.timestamps","file.avg.24"
"205",1572444660,4.189291
"206",1572529560,4.59038639
"207",1572628260,5.036224
"208",1572711960,4.52262545
"209",1572798600,4.482827
"210",1572892380,4.52259636
"211",1572981360,5.00322342
"212",1573066140,5.87167454
"213",1573151280,5.96707773
"214",1573228740,5.986578
"215",1573323960,6.040867
"216",1573423740,6.086598
"217",1573503360,6.00780344
"218",1573589400,6.061653
"219",1573661760,6.038023
"220",1573755900,5.78075647
"221",1573835220,5.759539
"222",1573915680,5.852183
"223",1574025240,5.75970459
"224",1574102340,5.71345568
"225",1574174580,5.682799
"226",1574257680,9.97794151
"227",1574347440,5.628556
"228",1574442780,5.5753336
"229",1574543640,5.67408276
"230",1574628240,5.58856964
"231",1574699340,5.56189871
"232",1574806440,5.56799364
"233",1574879700,5.567543
"234",1574968320,5.665779
"235",1575034680,5.71105576
"236",1575152040,5.575193
"237",1575228540,5.495427
"238",1575320940,5.47764826
"239",1575380640,6.12333632
"240",1575470640,5.424962
"241",1575560220,5.37817764
"242",1575667680,5.735271
"243",1575746040,5.42727041
"244",1575821280,5.44025135
"245",1575922740,5.486032
"246",1575985140,5.50435829
"247",1576075740,5.512833
"248",1576185360,5.54875
"249",1576254300,5.529392
"250",1576354920,5.589142
"251",1576444200,5.60054731
"252",1576505760,5.632101
"253",1576615140,5.7337327
"254",1576697820,5.90340948
"255",1576772940,6.04022026
"256",1576862880,6.00814962
"257",1576952940,6.264967
"258",1577031660,6.27303934
"259",1577114880,6.10925865
"260",1577194140,6.12420368
"261",1577305200,6.30017662
"262",1577391420,6.09635
"263",1577463660,6.2255106
"264",1577541240,6.492184
"265",1577638680,6.448454
"266",1577719560,6.286827
"267",1577812680,6.347583
"268",1577887680,6.46797132
"269",1577992140,6.32159138
"270",1578082680,8.592235
"271",1578169200,6.75993252
"272",1578255660,6.649582
"273",1578347760,6.57279
"274",1578408360,8.007471
"275",1578507120,6.36798429
"276",1578590100,6.13536739
"277",1578683460,6.052183
"278",1578767940,5.96513462
"279",1578852420,5.887107
"280",1578946080,5.68300247
"281",1579036860,5.508317
"282",1579105080,5.97915936
"283",1579184700,6.01389265
"284",1579271040,5.61319971
"285",1579353720,5.529017
"286",1579466460,4.993205
"287",1579531740,5.037022
"288",1579635720,5.042953
"289",1579727520,5.12207937
"290",1579815360,5.06356049
"291",1579873260,4.72972441
"292",1579969560,4.6529603
"293",1580060460,4.521375
"294",1580142480,4.439785
"295",1580238960,4.68427849
"296",1580330160,4.505167
"297",1580421840,6.05238
"298",1580484420,6.44905758
"299",1580577900,4.456841
"300",1580667840,4.62972736
"301",1580754300,4.512654
"302",1580854320,4.51451826
"303",1580934600,4.49924
"304",1581016260,4.48321056
"305",1581088140,4.412655
"306",1581185940,4.37870264
"307",1581266820,4.28684473
"308",1581368340,4.59227753
"309",1581458820,4.256979
"310",1581532560,4.15779829
"311",1581628140,4.1241
"312",1581712440,4.16848564
"313",1581782820,4.57874537
"314",1581860940,4.667241
"315",1582033380,4.083268
"316",1582149960,4.109607
"317",1582234020,4.11811352
"318",1582292220,4.1159
"319",1582405980,4.24838448
"320",1582479180,4.10004663
"321",1582579740,4.02591658
"322",1582658040,4.067158
"323",1582740480,4.22053766
"324",1582813200,4.076396
"325",1582927560,4.10073757
"326",1582989660,4.09798145
"327",1583070120,4.039529
"328",1583163240,4.02648544
"329",1583267880,4.70780563
"330",1583345700,4.495806
"331",1583446140,7.62707424
"332",1583515260,6.949996
"333",1583605500,12.1098557
"334",1583697060,8.605578
"335",1583757960,5.805474
"336",1583849700,5.315327
"337",1583959680,5.04370356
"338",1584026940,4.83325
"339",1584130320,4.841636
"340",1584211020,4.7396636
"341",1584302160,4.71215725
"342",1584368460,4.71577024
"343",1584459120,4.596342
"344",1584552480,4.57428741
"345",1584622020,5.107532
"346",1584726240,5.1592865
"347",1584811200,5.32030153
"348",1584886920,5.220276
"349",1584982920,5.214262
"350",1585067280,5.506781
"351",1585153560,5.733721
"352",1585241700,6.21006536
"353",1585326300,6.421751
"354",1585418340,6.58301735
"355",1585501440,7.252869
"356",1585586280,9.811857
"357",1585672860,9.737757
"358",1585752600,7.23672533
"359",1585832280,6.94406271
"360",1585922940,6.2631855
"361",1586017800,6.39816761
"362",1586101020,6.36682749
"363",1586186880,6.129426
"364",1586273100,8.06797
"365",1586357100,5.96713
"366",1586454960,6.43720245
