"","master.timestamps","file.avg.24"
"1",1554754620,0.695094878551746
"2",1554834840,0.959281263246806
"3",1554925680,0.499563605872211
"4",1555017180,0.433710513540247
"5",1555079520,0.436000421594453
"6",1555166280,0.427639265199365
"7",1555276680,0.46888309192502
"8",1555349640,0.581717298170679
"9",1555432380,0.563580373031992
"10",1555523280,0.547085258617283
"11",1555591980,0.623039733487789
"12",1555689420,0.501400932331636
"13",1555784160,0.549023934993328
"14",1555855680,0.550534878451716
"15",1555965000,1.02445167114349
"16",1556033640,0.261806646853773
"17",1556147940,0.364281783055886
"18",1556212980,0.507288191387512
"19",1556313120,0.729436543057842
"20",1556385900,0.790564426897457
"21",1556477220,0.760035180601924
"22",1556566020,0.792346561209294
"23",1556644320,0.733420069626167
"24",1556731980,0.339214265468649
"25",1556818620,0.226895328702984
"26",1556897520,0.26363901532568
"27",1557004200,0.293100688759642
"28",1557080580,0.383555276113611
"29",1557156180,0.479594076328917
"30",1557260400,0.484275151971758
"31",1557336000,0.279152073336138
"32",1557427740,0.234994109072287
"33",1557516660,0.357554379222952
"34",1557585420,0.445181882690682
"35",1557689760,0.56013762779574
"36",1557758400,0.602273747934626
"37",1557862620,0.439160883885587
"38",1557954780,0.269204875763233
"39",1558024560,0.329996646861478
"40",1558115160,0.327266324033096
"41",1558190340,0.405409099487682
"42",1558289760,0.460455422606665
"43",1558383840,0.669730515932628
"44",1558456020,0.487689889909787
"45",1558553820,0.296327567366543
"46",1558632240,0.266128415812083
"47",1558730880,0.175590779835628
"48",1558815300,0.159590892107816
"49",1558894320,0.209292870905629
"50",1558986600,0.315846023834394
"51",1559067360,0.361895539519565
"52",1559139600,0.184960737188354
"53",1559247300,0.176670114370784
"54",1559313420,0.15545160218305
"55",1559418420,0.194496006225244
"56",1559500200,0.286193755806898
"57",1559593560,0.421005907054636
"58",1559665200,0.288044091877291
"59",1559742480,0.308975447408301
"60",1559827680,0.241853334406259
"61",1560025800,0.249846556345986
"62",1560104880,0.264071164258645
"63",1560183480,0.327671807955427
"64",1560285240,0.337684460945053
"65",1560374280,0.350652914892879
"66",1560435780,0.356627091495003
"67",1560536040,0.347629016279296
"68",1560611340,0.403623654414675
"69",1560698760,0.328300133710662
"70",1560788760,0.406459506895487
"71",1560869280,0.534690465265911
"72",1560948480,0.457764444694479
"73",1561064400,0.41357794457563
"74",1561146720,0.377243337346419
"75",1561227420,0.44827624595198
"76",1561293840,0.439651117475537
"77",1561401000,0.49311815080264
"78",1561468380,0.526240078468838
"79",1561555740,0.490994650936538
"80",1561651920,0.358669508390555
"81",1561735260,0.354597241166338
"82",1561842960,0.367104939556276
"83",1561901580,0.452528953665149
"84",1561987200,0.492382773059722
"85",1562080920,0.525411485696073
"86",1562171280,0.516652495284466
"87",1562261940,0.468258431668987
"88",1562332560,0.275401914317924
"89",1562444040,0.469112515743817
"90",1562512740,0.551153976657576
"91",1562591940,0.63692374769939
"92",1562703180,0.998588654354716
"93",1562792640,0.822743095404976
"94",1562879220,0.832004231951965
"95",1562961960,0.858882268965545
"96",1563035400,0.75419759419163
"97",1563138180,0.785832329821987
"98",1563203340,0.883255823619608
"99",1563281520,0.95977248649666
"100",1563369600,0.802590518354316
"101",1563455040,0.389435682568524
"102",1563564240,0.398051870072145
"103",1563632460,0.45360531347974
"104",1563713640,0.336856178833219
"105",1563829860,0.564003090554447
"106",1563885780,0.549038091978653
"107",1563984420,0.289704383827146
"108",1564085400,0.306661855187503
"109",1564154760,0.335993159124629
"110",1564255860,0.309275523330889
"111",1564318380,0.285067967865155
"112",1564405800,0.509698122738157
"113",1564511580,0.342522689769598
"114",1564576920,0.224888277369195
"115",1564672620,0.258928675766297
"116",1564773540,0.366806930962242
"117",1564859460,0.314315985625647
"118",1564951140,0.378847816876003
"119",1565022600,0.558850348763287
"120",1565103120,0.350829496023808
"121",1565198400,0.374520609201396
"122",1565328060,0.268439256824183
"123",1565331600,0.26784139830656
"124",1565421240,0.130178583741877
"125",1565545560,0.1
"126",1565638140,0.203601144565509
"127",1565706360,0.57663864318667
"128",1565794500,0.398432293316863
"129",1565875860,0.573330337595409
"130",1565967060,0.502959365700709
"131",1566076620,0.433393298325696
"132",1566145800,0.510569404143701
"133",1566231780,0.478640850769415
"134",1566315180,0.448628455905848
"135",1566408660,0.229176433401066
"136",1566505920,0.203823643117813
"137",1566567960,0.164640900115807
"138",1566659880,0.197449573702359
"139",1566736800,0.276952355411517
"140",1566852720,0.411396560242538
"141",1566912180,0.272721963708081
"142",1566998700,0.178866277307235
"143",1567096200,0.169817724499466
"144",1567169160,0.160184112182511
"145",1567255020,0.193534767864879
"146",1567354320,0.331129461438996
"147",1567452900,0.337488731457671
"148",1567520760,0.383718821283259
"149",1567625700,0.108263081620202
"150",1567709040,0.126403969400115
"151",1567781340,0.1
"152",1567873260,0.244221341524997
"153",1567952880,0.284432534571631
"154",1568038980,0.316009422865958
"155",1568122500,0.29524465989957
"156",1568261820,0.103891683619578
"157",1568316120,0.104467538729143
"158",1568363280,0.108488663874421
"159",1568491620,0.100323311128235
"160",1568564520,0.13523951463801
"161",1568640000,0.218771415049271
"162",1568730060,0.248468996864343
"163",1568817420,0.367560901585363
"164",1568896560,0.411707365568208
"165",1568990820,0.333873715604944
"166",1569100020,0.13977785494819
"167",1569168900,0.119438934866336
"168",1569249300,0.18516856983007
"169",1569330360,0.182113412487484
"170",1569422400,0.104561706250654
"171",1569515400,0.110749361108298
"172",1569616920,0.102670810609439
"173",1569697800,0.104389736042085
"174",1569791580,0.104580445780206
