"Timestamp","Value"
2019-01-09 08:00:00,38
2019-01-16 08:00:00,39
2019-01-23 08:00:00,41
2019-01-30 08:00:00,49
2019-02-20 08:00:00,42
2019-02-27 08:00:00,47
2019-03-06 08:00:00,31
2019-03-13 08:00:00,32
2019-03-20 08:00:00,36
2019-03-27 08:00:00,35
2019-04-03 08:00:00,57
2019-04-10 08:00:00,0
2019-04-17 08:00:00,59
2019-04-24 08:00:00,39
2019-05-01 08:00:00,43
2019-05-08 08:00:00,39
2019-05-15 08:00:00,48
2019-05-22 08:00:00,41
2019-05-29 08:00:00,69
2019-06-05 08:00:00,44
2019-06-12 08:00:00,29
2019-06-26 08:00:00,25
2019-07-24 08:00:00,50
2019-07-31 08:00:00,38
2019-08-07 08:00:00,45
2019-08-14 08:00:00,34
2019-08-21 08:00:00,44
2019-09-04 08:00:00,52
2019-09-11 08:00:00,41
2019-09-18 08:00:00,42
2019-09-25 08:00:00,45
2019-10-02 08:00:00,46
2019-10-09 08:00:00,40
2019-10-16 08:00:00,25
2019-10-23 08:00:00,41
2019-10-30 08:00:00,45
2019-11-05 08:00:00,44
2019-11-06 08:00:00,44
2019-11-12 08:00:00,31
2019-11-13 08:00:00,38
2019-11-19 08:00:00,41
2019-11-20 08:00:00,39
2019-11-26 08:00:00,49
2019-11-27 08:00:00,35
2019-12-03 08:00:00,74
2019-12-04 08:00:00,67
2019-12-10 08:00:00,54
2019-12-11 08:00:00,42
2019-12-17 08:00:00,60
2019-12-18 08:00:00,49
2019-12-24 08:00:00,57
2019-12-25 08:00:00,37
