"Timestamp","Value"
2019-01-08 08:00:00,0.22
2019-01-10 08:00:00,0.26
2019-01-12 08:00:00,0.22
2019-01-15 08:00:00,0.32
2019-01-17 08:00:00,0.36
2019-01-19 08:00:00,0.23
2019-01-22 08:00:00,0.56
2019-01-24 08:00:00,0.51
2019-01-26 08:00:00,0.5
2019-01-29 08:00:00,0.54
2019-01-31 08:00:00,0.46
2019-02-02 08:00:00,0.46
2019-02-05 08:00:00,0.44
2019-02-16 08:00:00,0.48
2019-02-19 08:00:00,0.53
2019-02-21 08:00:00,0.46
2019-02-23 08:00:00,0.42
2019-02-26 08:00:00,0.38
2019-02-28 08:00:00,0.38
2019-03-02 08:00:00,0.5
2019-03-05 08:00:00,0.46
2019-03-07 08:00:00,0.36
2019-03-09 08:00:00,0.4
2019-03-12 08:00:00,0.34
2019-03-14 08:00:00,0.47
2019-03-16 08:00:00,0.37
2019-03-19 08:00:00,0.38
2019-03-21 08:00:00,0.39
2019-03-23 08:00:00,0.47
2019-03-26 08:00:00,0.28
2019-03-28 08:00:00,0.25
2019-03-30 08:00:00,0.27
2019-04-02 08:00:00,0.31
2019-04-06 08:00:00,0.23
2019-04-09 08:00:00,0.22
2019-04-11 08:00:00,0.21
2019-04-13 08:00:00,0.24
2019-04-16 08:00:00,0.27
2019-04-18 08:00:00,0.25
2019-04-20 08:00:00,0.23
2019-04-23 08:00:00,0.24
2019-04-25 08:00:00,0.23
2019-04-27 08:00:00,0.31
2019-04-30 08:00:00,0.29
2019-05-02 08:00:00,0.5
2019-05-04 08:00:00,0.36
2019-05-07 08:00:00,1.36
2019-05-09 08:00:00,0.48
2019-05-11 08:00:00,0.31
2019-05-14 08:00:00,0.5
2019-05-16 08:00:00,0.41
2019-05-18 08:00:00,0.4
2019-05-21 08:00:00,0.41
2019-05-23 08:00:00,0.68
2019-05-25 08:00:00,0.36
2019-05-28 08:00:00,0.39
2019-05-30 08:00:00,0.4
2019-06-01 08:00:00,0.39
2019-06-04 08:00:00,0.36
2019-06-06 08:00:00,0.37
2019-06-08 08:00:00,0.54
2019-06-22 08:00:00,0.37
2019-06-25 08:00:00,0.47
2019-06-27 08:00:00,0.46
2019-06-29 08:00:00,0.37
2019-07-02 08:00:00,0.63
2019-07-04 08:00:00,0.33
2019-07-06 08:00:00,0.34
2019-07-23 08:00:00,0.54
2019-08-01 08:00:00,0.47
2019-08-03 08:00:00,0.46
2019-08-06 08:00:00,0.56
2019-08-08 08:00:00,0.67
2019-08-10 08:00:00,0.36
2019-08-13 08:00:00,0.39
2019-08-15 08:00:00,0.44
2019-08-17 08:00:00,0.36
2019-08-22 08:00:00,0.46
2019-08-24 08:00:00,0.57
2019-08-29 08:00:00,0.58
2019-08-31 08:00:00,0.77
2019-09-03 08:00:00,0.54
2019-09-05 08:00:00,0.55
2019-09-07 08:00:00,0.36
2019-09-10 08:00:00,0.55
2019-09-12 08:00:00,0.56
2019-09-14 08:00:00,0.23
2019-09-17 08:00:00,0.49
2019-09-19 08:00:00,0.42
2019-09-21 08:00:00,0.32
2019-09-24 08:00:00,0.51
2019-09-26 08:00:00,0.4
2019-09-28 08:00:00,0.38
2019-10-01 08:00:00,0.44
2019-10-03 08:00:00,0.48
2019-10-05 08:00:00,0.48
2019-10-08 08:00:00,0.38
2019-10-10 08:00:00,0.29
2019-10-12 08:00:00,0.26
2019-10-15 08:00:00,0.22
2019-10-17 08:00:00,0.17
2019-10-19 08:00:00,1.17
2019-10-22 08:00:00,0.3
2019-10-24 08:00:00,0.28
2019-10-26 08:00:00,0.29
2019-10-29 08:00:00,0.44
2019-10-31 08:00:00,0.4
2019-11-02 08:00:00,0.41
2019-11-05 08:00:00,0.36
2019-11-07 08:00:00,0.41
2019-11-09 08:00:00,0.39
2019-11-12 08:00:00,0.48
2019-11-14 08:00:00,0.39
2019-11-16 08:00:00,0.43
2019-11-19 08:00:00,0.41
2019-11-21 08:00:00,0.57
2019-11-23 08:00:00,0.4
2019-11-26 08:00:00,0.55
2019-11-28 08:00:00,0.44
2019-11-30 08:00:00,0.53
2019-12-03 08:00:00,0.4
2019-12-05 08:00:00,0.51
2019-12-07 08:00:00,0.46
2019-12-10 08:00:00,0.54
2019-12-12 08:00:00,0.49
2019-12-14 08:00:00,0.49
2019-12-17 08:00:00,0.5
2019-12-21 08:00:00,0.49
2019-12-24 08:00:00,0.46
2019-12-26 08:00:00,0.45
2019-12-28 08:00:00,0.43
2019-12-31 08:00:00,0.48
2020-01-02 08:00:00,0.45
2020-01-04 08:00:00,0.41
2020-01-07 08:00:00,0.52
