"Timestamp","Value"
2019-01-07 22:00:11,4.494643
2019-01-07 22:09:53,4.4454
2019-01-07 22:18:37,4.67244148
2019-01-07 22:26:11,4.525161
2019-01-07 22:35:53,4.55132
2019-01-07 22:43:32,4.66417027
2019-01-07 22:48:54,4.59793472
2019-01-07 22:58:39,4.598103
2019-01-07 23:07:20,4.7619276
2019-01-07 23:17:04,4.62286425
2019-01-07 23:26:50,4.7041893
2019-01-07 23:36:35,4.713747
2019-01-07 23:46:19,4.65723848
2019-01-07 23:56:03,4.70407724
2019-01-08 00:01:31,4.56635475
2019-01-08 00:02:36,4.688651
2019-01-08 00:06:52,4.56629944
2019-01-08 00:16:41,4.53606129
2019-01-08 00:21:00,4.57339764
2019-01-08 00:27:28,4.500456
2019-01-08 00:37:14,4.4220376
2019-01-08 00:45:51,4.51990747
2019-01-08 00:52:25,4.46345472
2019-01-08 00:54:35,4.51141167
2019-01-08 01:04:17,4.39722061
2019-01-08 01:09:43,4.34898424
2019-01-08 01:15:10,4.373634
2019-01-08 01:17:20,4.616883
2019-01-08 01:23:49,4.25933027
2019-01-08 01:33:33,4.30762243
2019-01-08 01:35:43,4.170013
2019-01-08 01:43:20,4.20176
2019-01-08 01:53:04,4.129936
2019-01-08 01:57:24,4.25826836
2019-01-08 02:00:40,4.062417
2019-01-08 02:10:22,4.013174
2019-01-08 02:20:07,4.014404
2019-01-08 02:23:24,3.982768
2019-01-08 02:28:50,4.01468372
2019-01-08 02:29:53,4.12747765
2019-01-08 02:35:16,3.918211
2019-01-08 02:45:04,3.83012247
2019-01-08 02:46:09,3.893506
2019-01-08 02:50:28,3.69105864
2019-01-08 02:54:48,3.92670727
2019-01-08 03:02:22,3.68971729
2019-01-08 03:12:09,3.64952946
2019-01-08 03:17:33,3.65271521
2019-01-08 03:18:40,3.77244
2019-01-08 03:26:13,3.51214218
2019-01-08 03:34:52,3.5605464
2019-01-08 03:40:17,3.44881535
2019-01-08 03:43:33,3.651318
2019-01-08 03:47:53,3.313943
2019-01-08 03:57:37,3.27822685
2019-01-08 04:03:00,3.33747435
2019-01-08 04:05:12,3.2714076
2019-01-08 04:07:21,3.513987
2019-01-08 04:10:38,3.21378136
2019-01-08 04:16:03,3.3199234
2019-01-08 04:22:32,3.344573
2019-01-08 04:25:49,3.19734859
2019-01-08 04:32:18,3.40812445
2019-01-08 04:35:31,3.20685053
2019-01-08 04:45:19,3.28812027
2019-01-08 04:50:42,3.35273361
2019-01-08 04:53:59,3.28683472
2019-01-08 04:56:09,3.44249868
2019-01-08 04:59:21,3.19729233
2019-01-08 05:09:09,3.26190567
2019-01-08 05:10:12,3.21534586
2019-01-08 05:12:20,3.383419
2019-01-08 05:14:30,3.23876572
2019-01-08 05:21:04,3.27722073
2019-01-08 05:28:38,3.054037
2019-01-08 05:35:07,3.18086
2019-01-08 05:36:12,3.32126522
2019-01-08 05:42:42,3.101099
2019-01-08 05:44:51,3.22384262
2019-01-08 05:48:04,3.05957031
2019-01-08 05:57:48,3.1670537
2019-01-08 06:07:37,3.1014905
2019-01-08 06:08:42,3.280407
2019-01-08 06:12:59,2.96354556
2019-01-08 06:22:47,2.98830628
2019-01-08 06:24:55,3.16610384
2019-01-08 06:27:05,2.97170568
2019-01-08 06:29:17,3.22328329
2019-01-08 06:31:25,3.08477831
2019-01-08 06:34:40,3.03659821
2019-01-08 06:42:18,2.97874856
2019-01-08 06:47:41,2.955273
2019-01-08 06:49:51,3.08338165
2019-01-08 06:56:22,3.17990971
2019-01-08 06:57:25,3.31740856
2019-01-08 07:01:47,2.97198558
2019-01-08 07:11:31,2.94560361
2019-01-08 07:13:41,3.10830975
2019-01-08 07:15:51,2.98690915
2019-01-08 07:18:02,3.21646452
2019-01-08 07:22:22,3.182928
2019-01-08 07:26:42,2.931965
2019-01-08 07:36:24,2.971985
2019-01-08 07:46:12,3.14022541
2019-01-08 07:50:30,2.95538449
2019-01-08 08:00:18,3.01183653
2019-01-08 08:02:28,3.19634247
2019-01-08 08:05:41,3.18354321
2019-01-08 08:12:12,3.270625
2019-01-08 08:21:58,3.32707787
2019-01-08 08:27:21,3.39845467
2019-01-08 08:33:51,3.55400658
2019-01-08 08:34:57,3.665738
2019-01-08 08:38:12,3.51258945
2019-01-08 08:47:56,3.48917
2019-01-08 08:51:11,3.63656235
2019-01-08 08:54:28,3.55361557
2019-01-08 08:58:00,3.6116333
2019-01-08 08:58:39,3.6116333
2019-01-08 09:00:55,3.70804977
2019-01-08 09:10:41,3.74924421
2019-01-08 09:17:11,3.80569649
2019-01-08 09:24:45,3.93492317
2019-01-08 09:32:22,3.91016245
2019-01-08 09:41:03,4.017646
2019-01-08 09:48:37,4.06414938
2019-01-08 09:58:21,4.05582142
2019-01-08 10:04:49,4.112386
2019-01-08 10:08:05,4.21109438
2019-01-08 10:11:22,4.55758
2019-01-08 10:16:45,4.161796
2019-01-08 10:19:55,4.119205
2019-01-08 10:20:19,4.13569355
2019-01-08 10:28:41,4.31477737
2019-01-08 10:38:27,4.3310976
2019-01-08 10:48:11,4.30633736
2019-01-08 10:52:31,4.427683
2019-01-08 10:54:39,4.219535
2019-01-08 10:57:56,4.50252438
2019-01-08 11:07:38,4.28979254
2019-01-08 11:15:14,4.317069
2019-01-08 11:20:37,4.6882596
2019-01-08 11:27:08,4.37933445
2019-01-08 11:36:55,4.38062
2019-01-08 11:41:14,4.508561
2019-01-08 11:43:24,4.34730768
2019-01-08 11:50:59,4.46999454
2019-01-08 12:00:45,4.46172237
2019-01-08 12:08:19,4.38710356
2019-01-08 12:12:37,4.551152
2019-01-08 12:22:25,4.492072
2019-01-08 12:28:50,4.5264473
2019-01-08 12:33:14,4.50956726
2019-01-08 12:42:58,4.48788
2019-01-08 12:52:45,4.584241
2019-01-08 13:02:29,4.599388
2019-01-08 13:07:53,4.479664
2019-01-08 13:17:38,4.613138
2019-01-08 13:24:07,4.509902
2019-01-08 13:32:49,4.46032429
2019-01-08 13:41:28,4.443836
2019-01-08 13:43:36,4.5264473
2019-01-08 13:53:22,4.428745
2019-01-08 14:03:07,4.477093
2019-01-08 14:09:38,4.421758
2019-01-08 14:11:47,4.509735
2019-01-08 14:21:34,4.40532541
2019-01-08 14:31:20,4.55964756
2019-01-08 14:41:04,4.45339346
2019-01-08 14:50:48,4.46870852
2019-01-08 14:59:25,4.49581766
2019-01-08 15:09:14,4.32405567
2019-01-08 15:18:58,4.4850297
2019-01-08 15:23:15,4.43662643
2019-01-08 15:33:04,4.33260727
2019-01-08 15:42:48,4.29935074
2019-01-08 15:47:08,4.30494
2019-01-08 15:49:18,4.43668175
2019-01-08 15:59:04,4.28420353
2019-01-08 16:08:46,4.37106228
2019-01-08 16:18:34,4.322826
2019-01-08 16:28:16,4.233452
2019-01-08 16:33:43,4.281688
2019-01-08 16:42:20,4.3076787
2019-01-08 16:52:05,4.185216
2019-01-08 16:57:33,4.38224125
2019-01-08 17:02:56,4.22635365
2019-01-08 17:07:15,4.20992041
2019-01-08 17:14:52,4.21031141
2019-01-08 17:24:38,4.202989
2019-01-08 17:30:03,4.23490524
2019-01-08 17:39:45,4.12037945
2019-01-08 17:48:28,4.11221838
2019-01-08 17:50:38,4.42818642
2019-01-08 17:56:03,4.10948
2019-01-08 18:03:35,4.095674
2019-01-08 18:10:08,4.266541
2019-01-08 18:14:26,4.03229
2019-01-08 18:24:14,4.039445
2019-01-08 18:33:54,4.160511
2019-01-08 18:41:33,4.10416937
2019-01-08 18:51:17,4.00490236
2019-01-08 18:57:47,4.06291962
2019-01-08 19:05:21,4.16749763
2019-01-08 19:09:39,4.1206584
2019-01-08 19:19:25,4.09584141
2019-01-08 19:24:54,4.17018032
2019-01-08 19:34:36,4.120602
2019-01-08 19:44:20,4.208747
2019-01-08 19:48:42,4.152406
2019-01-08 19:54:05,4.135862
2019-01-08 20:03:52,4.218137
2019-01-08 20:13:37,4.20852327
2019-01-08 20:23:23,4.31321239
2019-01-08 20:33:06,4.29236364
2019-01-08 20:42:50,4.427515
2019-01-08 20:50:26,4.321596
2019-01-08 20:59:07,4.428857
2019-01-08 21:01:15,4.476925
2019-01-08 21:11:02,4.40554857
2019-01-08 21:20:48,4.5113
2019-01-08 21:26:12,4.508561
2019-01-08 21:35:57,4.48391151
2019-01-08 21:45:41,4.614703
2019-01-08 21:50:00,4.66305161
2019-01-08 21:59:45,4.54986572
2019-01-08 22:09:29,4.61442375
2019-01-08 22:13:53,4.711176
2019-01-08 22:23:33,4.6708765
2019-01-08 22:33:21,4.647848
2019-01-08 22:38:43,4.66126251
2019-01-08 22:48:28,4.75231361
2019-01-08 22:58:16,4.76170444
2019-01-08 23:03:41,4.721796
2019-01-08 23:13:23,4.66405773
2019-01-08 23:23:11,4.76052952
2019-01-08 23:26:26,4.859518
2019-01-08 23:28:36,4.702568
2019-01-08 23:38:20,4.768635
2019-01-08 23:48:06,4.73129749
2019-01-08 23:52:25,4.673559
2019-01-08 23:58:55,4.738508
2019-01-09 00:08:41,4.63806725
2019-01-09 00:15:10,4.768579
2019-01-09 00:17:20,4.710617
2019-01-09 00:23:50,4.705475
2019-01-09 00:33:34,4.559313
2019-01-09 00:41:10,4.533098
2019-01-09 00:50:53,4.453394
2019-01-09 01:00:39,4.410803
2019-01-09 01:05:01,4.36401939
2019-01-09 01:14:45,4.33791733
2019-01-09 01:24:29,4.20299
2019-01-09 01:27:44,4.35602665
2019-01-09 01:30:56,4.16822338
2019-01-09 01:40:43,4.087345
2019-01-09 01:50:29,4.01714325
2019-01-09 01:53:44,4.04877853
2019-01-09 02:01:18,3.979806
2019-01-09 02:11:02,3.909771
2019-01-09 02:15:22,3.829843
2019-01-09 02:16:29,3.94867277
2019-01-09 02:20:49,3.72275066
2019-01-09 02:24:03,3.95806313
2019-01-09 02:28:23,3.73119068
2019-01-09 02:38:09,3.633041
2019-01-09 02:42:27,3.62896061
2019-01-09 02:47:54,3.72140884
2019-01-09 02:48:59,3.81106281
2019-01-09 02:53:18,3.52857542
2019-01-09 03:03:00,3.49811316
2019-01-09 03:05:12,3.65791368
2019-01-09 03:09:35,3.48067427
2019-01-09 03:13:55,3.57709169
2019-01-09 03:18:10,3.31260157
2019-01-09 03:24:40,3.39962816
2019-01-09 03:27:56,3.36760139
2019-01-09 03:30:08,3.458764
2019-01-09 03:36:36,3.45054722
2019-01-09 03:46:22,3.2232275
2019-01-09 03:53:58,3.384481
2019-01-09 03:59:23,3.24541759
2019-01-09 04:04:49,3.27163124
2019-01-09 04:14:32,3.22205353
2019-01-09 04:17:46,3.28672314
2019-01-09 04:24:18,3.215179
2019-01-09 04:27:31,3.20025539
2019-01-09 04:35:06,3.27034569
2019-01-09 04:44:51,3.30600643
2019-01-09 04:54:38,3.25519848
2019-01-09 05:04:20,3.270402
2019-01-09 05:05:27,3.222165
2019-01-09 05:06:32,3.3750906
2019-01-09 05:09:49,3.2757678
2019-01-09 05:14:04,3.35860252
2019-01-09 05:19:31,3.09131813
2019-01-09 05:29:17,3.20573282
2019-01-09 05:39:02,3.254025
2019-01-09 05:45:31,3.029611
2019-01-09 05:55:15,3.31193066
2019-01-09 05:58:30,3.17521477
2019-01-09 06:02:51,3.22110367
2019-01-09 06:12:33,3.02838135
2019-01-09 06:18:01,2.95516086
2019-01-09 06:20:10,3.05985022
2019-01-09 06:22:18,2.9386723
2019-01-09 06:23:25,3.10076427
2019-01-09 06:26:41,3.01172543
2019-01-09 06:31:01,2.93884015
2019-01-09 06:40:45,3.00345325
2019-01-09 06:44:00,3.13312626
2019-01-09 06:46:10,3.011837
2019-01-09 06:50:28,2.92402816
2019-01-09 06:51:34,3.181531
2019-01-09 06:55:57,2.92788529
2019-01-09 07:05:39,2.897423
2019-01-09 07:08:55,2.99954057
2019-01-09 07:11:05,2.86578679
2019-01-09 07:12:10,3.01004839
2019-01-09 07:15:23,2.94845366
2019-01-09 07:24:06,3.02676058
2019-01-09 07:31:41,3.04347229
2019-01-09 07:32:45,3.148274
2019-01-09 07:34:55,2.98702073
2019-01-09 07:42:30,3.07114077
2019-01-09 07:47:56,2.98841786
2019-01-09 07:57:41,3.15771961
2019-01-09 08:03:03,3.12468672
2019-01-09 08:05:15,3.35882568
2019-01-09 08:09:37,3.14246082
2019-01-09 08:17:09,3.3679924
2019-01-09 08:20:26,3.44942951
2019-01-09 08:28:00,3.41634035
2019-01-09 08:31:13,3.45624876
2019-01-09 08:40:59,3.611578
2019-01-09 08:44:16,3.59100819
2019-01-09 08:45:17,3.724371
2019-01-09 08:51:50,3.60464668
2019-01-09 08:58:17,3.64326954
2019-01-09 09:08:05,3.8137455
2019-01-09 09:10:11,3.97522259
2019-01-09 09:16:45,3.805585
2019-01-09 09:18:55,3.91021824
2019-01-09 09:28:39,3.93492317
2019-01-09 09:37:18,3.98427773
2019-01-09 09:45:58,4.02290058
2019-01-09 09:55:44,4.119261
2019-01-09 09:58:59,4.24055
2019-01-09 10:05:28,4.175825
2019-01-09 10:15:15,4.1562624
2019-01-09 10:19:34,4.2924757
2019-01-09 10:22:49,4.398506
2019-01-09 10:26:03,4.216852
