"Timestamp","Value"
2019-01-09 09:04:00,164
2019-01-11 09:44:00,150
2019-01-14 09:01:00,167
2019-01-16 10:01:00,184
2019-01-18 10:25:00,133
2019-01-21 10:23:00,144
2019-01-23 09:06:00,128
2019-01-25 08:46:00,110
2019-01-28 10:57:00,140
2019-01-30 10:25:00,126
2019-02-01 09:31:00,132
2019-02-04 11:18:00,138
2019-02-06 11:05:00,149
2019-02-08 10:38:00,118
2019-02-11 10:02:00,119
2019-02-13 10:30:00,130
2019-02-15 09:28:00,114
2019-02-18 10:18:00,124
2019-02-20 10:32:00,118
2019-02-22 10:23:00,103
2019-02-25 09:08:00,105
2019-02-27 10:19:00,96
2019-03-01 10:21:00,95
2019-03-04 10:37:00,98
2019-03-06 10:21:00,106
2019-03-08 09:49:00,97
2019-03-11 09:46:00,100
2019-03-14 10:30:00,103
2019-03-15 09:54:00,100
2019-03-18 09:46:00,134
2019-03-20 09:50:00,112
2019-03-22 10:10:00,108
2019-03-25 10:12:00,135
2019-03-27 09:59:00,136
2019-03-29 10:19:00,139
2019-04-01 09:06:00,133
2019-04-03 09:46:00,165
2019-04-05 09:07:00,150
2019-04-08 09:31:00,154
2019-04-10 10:24:00,149
2019-04-12 11:07:00,141
2019-04-15 09:35:00,138
2019-04-17 11:01:00,136
2019-04-19 10:17:00,121
2019-04-22 10:05:00,149
2019-04-24 10:24:00,130
2019-04-26 10:20:00,154
2019-04-29 08:56:00,113
2019-05-01 10:37:00,113
2019-05-03 10:00:00,131
2019-05-06 10:24:00,127
2019-05-08 10:38:00,126
2019-05-10 10:48:00,112
2019-05-13 09:23:00,108
2019-05-20 09:14:00,103
2019-05-22 09:13:00,106
2019-05-24 09:35:00,120
2019-05-27 09:25:00,106
2019-05-29 09:18:00,122
2019-05-31 11:13:00,119
2019-06-03 10:31:00,112
2019-06-05 10:19:00,110
2019-06-07 10:03:00,92
2019-06-12 07:34:00,124
2019-06-14 09:25:00,120
2019-06-17 11:01:00,128
2019-06-21 09:43:00,122
2019-06-24 11:22:00,184
2019-06-26 09:34:00,145
2019-06-28 09:14:00,123
2019-07-01 10:22:00,113
2019-07-05 10:11:00,114
2019-07-12 08:57:00,119
2019-07-15 09:52:00,139
2019-07-17 10:47:00,116
2019-07-19 09:55:00,124
2019-07-24 09:41:00,153
2019-07-26 10:08:00,114
2019-07-29 10:09:00,117
2019-07-31 10:21:00,110
2019-08-05 09:13:00,116
2019-08-07 10:24:00,142
2019-09-18 10:13:00,62
2019-09-20 11:12:00,78
2019-09-23 09:54:00,77
2019-09-25 07:54:00,72
2019-09-27 10:33:00,75
2019-09-30 10:40:00,80
2019-10-02 10:04:00,77
2019-10-04 11:09:00,80
2019-10-07 09:58:00,87
2019-10-09 10:29:00,93
2019-10-11 10:39:00,94
2019-10-14 10:30:00,110
2019-10-16 10:55:00,108
2019-10-18 11:06:00,110
2019-10-21 10:44:00,116
2019-10-23 10:10:00,121
2019-10-25 11:54:00,117
2019-10-28 11:01:00,129
2019-10-30 09:31:00,132
2019-11-01 10:24:00,116
2019-11-04 10:31:00,107
2019-11-06 11:08:00,117
2019-11-08 10:14:00,109
2019-11-11 10:25:00,109
2019-11-13 10:41:00,105
2019-11-15 10:40:00,102
2019-11-18 10:58:00,106
2019-11-20 10:24:00,107
2019-11-22 10:40:00,100
2019-11-25 10:27:00,105
2019-11-27 10:32:00,98
2019-11-29 09:47:00,102
2019-12-02 09:45:00,100
2019-12-04 08:56:00,99
2019-12-06 10:52:00,101
2019-12-09 10:23:00,99
2019-12-11 11:05:00,99
2019-12-13 10:50:00,97
2019-12-16 11:13:00,108
2019-12-18 11:07:00,101
2019-12-20 09:38:00,97
2019-12-23 11:02:00,101
2019-12-25 10:09:00,96
2019-12-27 10:56:00,100
2019-12-30 11:16:00,108
2020-01-01 10:20:00,112
2020-01-03 09:10:00,114
2020-01-06 10:35:00,119
